,id,capacity,generation
104134,139382,2.007,2
104135,139383,2.046,2
104136,139384,2.723,3
104137,139385,1.503,1
104138,139386,0.479,
104139,139387,2.039,
104140,139388,2.039,2
104141,139389,7.904,2
104142,139390,3.327,2
104143,139391,7.787,3
104144,139392,1.271,1
104145,139393,2.047,2
104146,139394,7.933,2
104147,139395,16.36,3
104148,139399,3.584,2
104149,139400,3.326,2
104150,139401,3.199,
104151,139402,1.92,2
104152,139406,3.071,2
104153,139407,8.192,2
104154,139408,2.048,1
104155,139409,2.722,3
104156,139410,3.063,2
104157,139411,0.75,1
104158,139412,3.07,2
104159,139413,2.032,1
104160,139414,15.87,3
104161,139416,3.328,2
104162,139417,8.192,2
104163,139418,16.295,3
104164,139419,0.504,
104165,139420,2.007,2
104166,139421,3.327,1
104167,139422,14.327,3
104168,139424,3.693,
104169,139426,3.704,0
104170,139430,0.512,0
104171,139432,32.72,3
104172,139433,4.096,2
104173,139434,2.048,2
104174,139437,2.56,1
104175,139438,8.192,2
104176,139439,16.368,3
104177,139440,1.024,2
104178,139442,1.642,3
104179,139443,16.295,3
104180,139444,1.024,2
104181,139447,3.326,2
104182,139449,1.771,
104183,139450,2.048,2
104184,139451,2.046,1
104185,139452,3.328,
104186,139453,8.184,3
104187,139454,8.0,3
104188,139455,3.066,
104189,139457,3.647,
104190,139460,2.048,2
104191,139461,8.175,3
104192,139462,2.048,1
104193,139465,0.998,0
104194,139466,3.066,
104195,139467,16.36,3
104196,139468,16.36,3
104197,139469,1.92,2
104198,139470,0.504,2
104199,139471,2.048,2
104200,139472,8.191,
104201,139473,10.236,3
104202,139474,1.504,1
104203,139475,8.16,2
104204,139476,16.366,
104205,139477,16.36,3
104206,139478,2.038,2
104207,139479,24.575,
104208,139480,1.92,2
104209,139481,3.584,2
104210,139482,3.576,2
104211,139483,8.191,3
104212,139484,4.096,
104213,139485,0.735,1
104214,139486,2.048,
104215,139487,3.072,2
104216,139489,2.048,2
104217,139490,2.043,2
104218,139491,16.368,2
104219,139492,2.04,2
104220,139493,3.072,2
104221,139494,3.072,2
104222,139495,2.729,
104223,139496,8.168,3
104224,139497,3.327,2
104225,139498,32.722,2
104226,139500,4.096,2
104227,139501,2.039,1
104228,139502,2.038,
104229,139503,0.959,
104230,139504,8.052,3
104231,139505,2.015,1
104232,139507,7.97,3
104233,139508,32.746,3
104234,139509,3.584,
104235,139510,1.527,2
104236,139511,5.054,2
104237,139512,3.328,2
104238,139514,8.1,
104239,139516,8.123,
104240,139517,3.328,2
104241,139518,3.326,2
104242,139519,3.236,
104243,139520,3.008,2
104244,139521,2.047,
104245,139522,0.496,2
104246,139523,7.168,
104247,139525,8.174,3
104248,139527,3.559,
104249,139528,3.576,3
104250,139529,3.327,3
104251,139530,1.526,
104252,139531,1.536,0
104253,139532,1.271,3
104254,139533,0.503,1
104255,139534,8.192,2
104256,139535,2.048,2
104257,139537,8.191,3
104258,139538,2.024,2
104259,139539,2.048,2
104260,139540,3.327,2
104261,139541,2.047,1
104262,139542,8.192,3
104263,139543,2.048,2
104264,139544,15.87,3
104265,139546,3.84,
104266,139547,3.061,2
104267,139548,24.574,2
104268,139549,16.364,3
104269,139550,2.048,2
104270,139551,0.512,0
104271,139552,1.015,1
104272,139553,0.631,1
104273,139554,16.36,3
104274,139555,3.063,2
104275,139556,0.511,1
104276,139557,8.174,3
104277,139558,8.176,3
104278,139559,2.047,2
104279,139560,8.041,2
104280,139561,0.48,0
104281,139562,7.678,
104282,139563,32.767,3
104283,139564,4.096,3
104284,139565,2.048,2
104285,139568,3.326,2
104286,139569,2.04,2
104287,139570,3.071,2
104288,139571,3.455,1
104289,139572,3.071,2
104290,139573,0.511,0
104291,139574,8.14,
104292,139576,2.56,1
104293,139577,0.926,2
104294,139578,2.024,2
104295,139579,4.009,1
104296,139580,1.976,
104297,139581,3.072,2
104298,139582,3.062,2
104299,139583,3.328,
104300,139584,3.328,3
104301,139585,1.527,1
104302,139586,2.551,2
104303,139587,3.062,2
104304,139588,3.072,2
104305,139589,2.048,2
104306,139590,3.576,3
104307,139591,3.327,3
104308,139592,3.036,2
104309,139593,3.584,2
104310,139594,3.328,2
104311,139595,3.072,2
104312,139596,2.024,2
104313,139597,11.185,3
104314,139598,3.255,
104315,139599,2.048,2
104316,139600,2.039,2
104317,139601,3.328,2
104318,139602,3.584,2
104319,139603,3.072,2
104320,139604,3.064,
104321,139605,4.088,0
104322,139606,3.582,2
104323,139607,2.047,1
104324,139608,4.028,3
104325,139609,3.328,2
104326,139610,2.814,
104327,139611,16.36,3
104328,139612,3.32,2
104329,139613,3.064,
104330,139614,2.047,1
104331,139615,2.038,2
104332,139616,16.382,3
104333,139618,24.567,
104334,139619,0.512,0
104335,139620,3.328,2
104336,139621,2.048,2
104337,139622,3.327,2
104338,139623,2.039,2
104339,139624,2.048,2
104340,139625,3.328,
104341,139626,3.326,2
104342,139627,3.583,3
104343,139628,8.11,
104344,139629,3.071,
104345,139630,8.097,
104346,139631,3.318,2
104347,139632,8.175,
104348,139633,2.047,2
104349,139634,2.047,2
104350,139635,3.328,2
104351,139636,3.584,3
104352,139638,3.064,2
104353,139639,3.062,3
104354,139640,3.584,
104355,139641,8.105,
104356,139642,8.175,0
104357,139643,3.328,2
104358,139645,3.064,
104359,139646,1.507,2
104360,139647,3.247,3
104361,139648,1.919,
104362,139649,6.144,2
104363,139650,16.36,
104364,139651,2.56,2
104365,139652,1.918,1
104366,139653,6.144,2
104367,139654,3.583,2
104368,139655,2.814,
104369,139656,16.38,3
104370,139657,1.536,1
104371,139658,1.536,1
104372,139659,8.191,3
104373,139660,3.32,3
104374,139661,0.895,0
104375,139663,16.329,3
104376,139664,1.016,0
104377,139665,0.447,1
104378,139666,3.071,2
104379,139667,6.144,
104380,139668,8.087,
104381,139669,2.048,1
104382,139670,3.328,
104383,139672,3.583,2
104384,139673,16.36,3
104385,139674,1.024,2
104386,139676,3.583,2
104387,139677,1.023,2
104388,139678,3.583,2
104389,139679,3.583,2
104390,139680,2.944,2
104391,139681,8.191,3
104392,139683,8.174,1
104393,139684,3.072,2
104394,139685,8.09,2
104395,139686,1.536,1
104396,139687,2.048,2
104397,139690,8.098,3
104398,139691,3.063,2
104399,139692,3.328,2
104400,139693,3.583,2
104401,139694,16.329,3
104402,139695,3.327,3
104403,139696,4.095,2
104404,139697,3.328,2
104405,139698,3.2,2
104406,139699,3.072,1
104407,139700,1.022,2
104408,139701,3.064,
104409,139703,3.326,3
104410,139705,3.327,2
104411,139706,7.656,3
104412,139707,8.189,3
104413,139708,2.815,2
104414,139709,3.328,2
104415,139710,16.105,3
104416,139711,3.328,2
104417,139712,0.48,
104418,139713,2.038,1
104419,139714,2.815,2
104420,139715,3.327,2
104421,139716,3.328,2
104422,139717,2.048,
104423,139718,8.168,2
104424,139719,3.328,2
104425,139720,2.024,2
104426,139721,8.168,3
104427,139722,4.095,2
104428,139723,2.047,2
104429,139724,8.191,3
104430,139725,2.024,2
104431,139726,7.66,3
104432,139727,3.319,2
104433,139728,16.282,3
104434,139729,4.096,3
104435,139730,2.047,2
104436,139731,8.09,2
104437,139732,3.583,2
104438,139733,7.913,3
104439,139735,3.584,3
104440,139736,1.791,2
104441,139737,3.584,2
104442,139738,4.087,2
104443,139739,3.328,2
104444,139740,3.328,2
104445,139741,3.072,1
104446,139742,0.992,1
104447,139743,2.048,2
104448,139744,3.328,2
104449,139745,8.184,3
104450,139746,3.317,2
104451,139748,16.105,3
104452,139749,8.168,3
104453,139750,2.302,2
104454,139751,2.048,2
104455,139752,3.072,1
104456,139753,2.038,2
104457,139754,3.548,3
104458,139756,8.175,
104459,139757,8.173,
104460,139758,8.173,
104461,139759,1.792,2
104462,139760,2.006,2
104463,139761,4.192,1
104464,139762,2.048,1
104465,139763,3.324,
104466,139764,1.408,2
104467,139765,3.328,
104468,139766,2.048,2
104469,139767,1.536,
104470,139768,3.071,2
104471,139769,2.046,2
104472,139770,3.328,2
104473,139771,0.503,2
104474,139772,3.063,1
104475,139773,2.047,
104476,139775,2.013,2
104477,139776,1.527,0
104478,139777,3.037,2
104479,139778,3.325,2
104480,139779,3.072,1
104481,139780,3.583,2
104482,139782,8.192,3
104483,139783,2.048,3
104484,139784,8.167,
104485,139785,16.329,3
104486,139786,3.327,1
104487,139787,3.328,2
104488,139788,3.328,2
104489,139789,8.19,3
104490,139790,3.328,2
104491,139791,3.327,1
104492,139792,2.047,1
104493,139793,2.048,
104494,139794,1.983,1
104495,139795,2.047,1
104496,139796,16.362,
104497,139797,2.047,1
104498,139798,3.327,2
104499,139799,16.294,3
104500,139800,3.574,3
104501,139801,2.048,2
104502,139804,2.047,1
104503,139805,8.191,3
104504,139806,16.368,
104505,139808,0.503,0
104506,139809,1.407,1
104507,139810,16.345,
104508,139811,8.11,
104509,139812,3.053,
104510,139813,0.992,1
104511,139814,3.328,1
104512,139816,24.575,
104513,139817,3.071,2
104514,139818,2.047,2
104515,139819,2.047,2
104516,139820,3.584,1
104517,139821,2.047,2
104518,139822,3.583,2
104519,139823,2.048,1
104520,139824,1.023,
104521,139825,2.038,2
104522,139827,3.328,2
104523,139828,1.023,1
104524,139829,16.128,
104525,139830,3.583,2
104526,139831,3.583,2
104527,139832,3.895,
104528,139833,2.047,1
104529,139834,2.814,2
104530,139835,2.016,1
104531,139836,3.327,3
104532,139837,3.063,2
104533,139838,8.186,
104534,139839,3.327,2
104535,139840,8.107,3
104536,139841,3.072,1
104537,139842,11.943,
104538,139843,1.008,2
104539,139844,2.048,1
104540,139845,3.328,2
104541,139846,2.048,2
104542,139847,8.191,3
104543,139848,3.328,2
104544,139849,1.024,1
104545,139851,3.07,2
104546,139853,16.382,
104547,139854,3.192,2
104548,139856,8.124,2
104549,139857,0.503,2
104550,139858,8.191,3
104551,139859,8.19,2
104552,139860,1.015,
104553,139861,1.984,2
104554,139862,2.024,2
104555,139863,3.328,
104556,139864,16.376,
104557,139865,8.099,
104558,139866,1.024,1
104559,139867,3.584,2
104560,139868,3.327,2
104561,139869,2.047,1
104562,139870,1.015,
104563,139871,1.92,2
104564,139872,24.568,
104565,139874,3.192,2
104566,139875,3.071,1
104567,139876,2.039,1
104568,139877,2.039,1
104569,139878,16.38,3
104570,139879,3.569,3
104571,139880,3.455,2
104572,139883,2.013,3
104573,139884,0.735,2
104574,139885,3.327,2
104575,139886,0.959,2
104576,139887,2.046,2
104577,139888,3.967,2
104578,139889,2.987,
104579,139890,3.072,2
104580,139891,3.062,
104581,139892,3.328,1
104582,139893,8.104,
104583,139894,3.07,2
104584,139895,3.064,2
104585,139896,8.169,
104586,139897,1.024,1
104587,139898,0.959,2
104588,139899,4.096,2
104589,139900,1.024,1
104590,139901,3.326,2
104591,139902,3.327,2
104592,139903,0.512,0
104593,139904,2.03,2
104594,139905,1.015,1
104595,139906,2.038,2
104596,139907,1.912,
104597,139908,16.345,
104598,139909,3.064,2
104599,139910,2.047,2
104600,139911,3.327,
104601,139912,2.944,2
104602,139914,2.038,2
104603,139915,3.327,
104604,139916,2.039,2
104605,139917,2.795,
104606,139918,16.338,3
104607,139919,0.759,2
104608,139920,1.014,2
104609,139921,0.759,2
104610,139922,1.014,2
104611,139923,2.038,2
104612,139924,3.071,1
104613,139925,3.062,2
104614,139926,1.15,2
104615,139927,1.023,2
104616,139929,2.047,3
104617,139930,3.063,3
104618,139931,3.327,2
104619,139932,0.759,2
104620,139933,0.759,2
104621,139934,0.759,2
104622,139935,1.015,2
104623,139936,1.015,2
104624,139937,1.015,2
104625,139938,8.17,
104626,139939,2.039,2
104627,139940,3.326,2
104628,139941,4.096,2
104629,139942,16.36,3
104630,139944,3.327,2
104631,139945,2.048,2
104632,139948,16.383,3
104633,139949,3.064,3
104634,139950,3.968,2
104635,139951,0.504,0
104636,139953,16.36,3
104637,139954,2.046,1
104638,139955,1.015,2
104639,139956,1.015,2
104640,139957,3.455,2
104641,139958,3.063,2
104642,139959,3.072,2
104643,139960,2.031,1
104644,139961,3.198,2
104645,139962,2.813,
104646,139963,8.175,
104647,139964,2.048,1
104648,139965,2.031,1
104649,139966,2.047,1
104650,139967,16.36,3
104651,139968,1.023,
104652,139969,3.58,3
104653,139970,2.048,1
104654,139971,8.168,3
104655,139972,3.07,2
104656,139973,4.095,2
104657,139974,1.016,1
104658,139975,3.072,1
104659,139977,3.326,
104660,139978,3.583,0
104661,139981,2.047,2
104662,139983,2.031,1
104663,139984,3.453,3
104664,139985,0.256,0
104665,139986,3.453,3
104666,139987,3.583,2
104667,139988,2.048,
104668,139989,2.047,2
104669,139990,2.815,1
104670,139991,2.048,
104671,139992,7.912,
104672,139993,0.767,1
104673,139994,3.072,2
104674,139995,3.327,2
104675,139996,3.328,2
104676,139997,16.376,1
104677,139998,2.992,3
104678,139999,3.453,3
104679,140000,2.048,1
104680,140001,2.047,1
104681,140002,8.184,
104682,140003,8.192,2
104683,140004,2.04,2
104684,140006,0.512,
104685,140007,2.048,
104686,140008,16.361,
104687,140009,3.063,2
104688,140010,2.048,2
104689,140011,3.072,2
104690,140012,2.048,
104691,140014,0.383,0
104692,140015,1.519,1
104693,140017,3.453,3
104694,140018,1.016,2
104695,140019,4.095,3
104696,140020,0.504,0
104697,140021,3.576,
104698,140024,8.097,1
104699,140025,2.717,1
104700,140026,3.327,
104701,140027,3.327,
104702,140028,0.992,0
104703,140029,2.048,2
104704,140030,0.512,
104705,140032,3.294,
104706,140033,3.063,2
104707,140034,2.038,
104708,140035,1.015,
104709,140036,2.039,1
104710,140037,1.015,
104711,140038,0.512,
104712,140039,2.047,1
104713,140040,2.047,1
104714,140041,8.105,
104715,140042,1.791,
104716,140043,3.064,3
104717,140044,3.825,
104718,140045,16.36,3
104719,140047,3.576,
104720,140048,2.039,2
104721,140049,8.11,1
104722,140050,2.039,2
104723,140051,3.198,2
104724,140052,1.271,1
104725,140053,1.792,2
104726,140054,1.023,1
104727,140055,1.92,2
104728,140056,1.92,2
104729,140057,0.256,
104730,140058,4.095,2
104731,140059,1.279,2
104732,140060,3.005,2
104733,140061,2.047,2
104734,140062,8.168,3
104735,140063,2.048,2
104736,140064,8.1,
104737,140065,2.024,2
104738,140066,8.188,3
104739,140067,2.046,2
104740,140068,8.19,2
104741,140069,0.512,
104742,140071,3.425,3
104743,140073,1.271,1
104744,140074,8.161,2
104745,140075,0.639,0
104746,140076,3.061,2
104747,140078,4.029,2
104748,140079,8.128,
104749,140080,3.063,2
104750,140081,6.144,2
104751,140082,8.192,3
104752,140084,0.511,0
104753,140085,0.512,
104754,140086,2.047,2
104755,140087,3.2,1
104756,140088,3.839,3
104757,140089,2.039,2
104758,140090,3.072,2
104759,140091,8.104,2
104760,140092,2.047,1
104761,140093,3.327,2
104762,140094,4.096,2
104763,140095,0.735,1
104764,140096,3.072,2
104765,140097,0.128,0
104766,140098,2.047,2
104767,140099,3.325,3
104768,140100,2.044,1
104769,140102,0.504,0
104770,140103,1.472,1
104771,140104,2.047,1
104772,140105,2.047,2
104773,140106,8.107,
104774,140107,2.039,2
104775,140108,8.168,3
104776,140109,1.015,
104777,140110,2.039,2
104778,140111,4.096,2
104779,140112,3.326,2
104780,140113,2.048,2
104781,140114,1.015,2
104782,140115,3.569,3
104783,140116,3.328,2
104784,140117,2.047,1
104785,140118,8.158,2
104786,140121,3.327,2
104787,140122,3.327,2
104788,140123,2.048,2
104789,140124,2.048,2
104790,140125,2.048,2
104791,140126,16.361,3
104792,140127,8.191,
104793,140129,3.072,2
104794,140131,2.944,2
104795,140132,2.986,3
104796,140133,2.986,3
104797,140134,16.361,3
104798,140135,2.048,
104799,140136,16.361,3
104800,140137,16.291,3
104801,140138,3.063,3
104802,140139,4.075,2
104803,140140,8.104,
104804,140141,1.024,1
104805,140142,2.046,
104806,140144,1.916,2
104807,140145,8.169,3
104808,140146,2.013,0
104809,140147,4.096,2
104810,140148,3.818,3
104811,140149,2.551,2
104812,140151,0.496,1
104813,140152,8.17,
104814,140153,3.327,2
104815,140154,3.069,2
104816,140156,8.175,
104817,140158,3.064,2
104818,140159,8.183,
104819,140160,3.071,
104820,140161,0.447,
104821,140162,3.968,2
104822,140163,16.282,
104823,140164,1.247,1
104824,140166,3.328,2
104825,140167,1.527,2
104826,140168,4.003,
104827,140169,3.071,2
104828,140170,3.071,2
104829,140171,1.007,1
104830,140172,3.326,3
104831,140173,3.568,
104832,140174,2.048,1
104833,140176,2.815,2
104834,140177,8.104,3
104835,140178,4.001,3
104836,140179,0.759,1
104837,140180,3.072,2
104838,140181,2.048,1
104839,140182,3.071,2
104840,140183,3.328,2
104841,140184,3.576,
104842,140185,3.072,2
104843,140186,3.072,2
104844,140187,3.32,
104845,140188,1.024,
104846,140189,2.944,2
104847,140190,2.047,2
104848,140191,8.11,
104849,140192,8.104,2
104850,140193,3.072,2
104851,140194,3.072,2
104852,140195,2.048,2
104853,140197,6.142,3
104854,140198,3.064,
104855,140199,1.984,2
104856,140202,2.048,2
104857,140203,3.071,2
104858,140204,8.128,2
104859,140205,3.071,2
104860,140206,3.327,2
104861,140207,7.629,
104862,140208,3.072,2
104863,140209,3.55,
104864,140210,2.944,2
104865,140211,2.988,
104866,140212,1.984,2
104867,140214,8.192,3
104868,140215,3.328,2
104869,140217,2.046,2
104870,140218,2.046,
104871,140221,8.14,3
104872,140222,2.048,2
104873,140223,8.099,
104874,140224,3.07,2
104875,140225,8.192,2
104876,140226,1.983,2
104877,140227,0.736,1
104878,140228,16.361,3
104879,140229,2.048,2
104880,140230,3.328,2
104881,140231,2.022,2
104882,140232,3.313,
104883,140233,0.76,1
104884,140234,3.317,
104885,140235,1.536,2
104886,140236,2.039,1
104887,140237,3.328,2
104888,140238,8.105,1
104889,140239,3.584,3
104890,140240,2.039,1
104891,140241,3.327,2
104892,140242,32.767,3
104893,140243,0.896,2
104894,140244,8.16,3
104895,140245,1.015,2
104896,140249,3.327,1
104897,140250,3.327,2
104898,140251,3.561,
104899,140252,2.038,2
104900,140253,2.047,
104901,140256,16.366,3
104902,140258,1.535,1
104903,140259,1.023,
104904,140260,3.328,1
104905,140261,0.736,1
104906,140262,2.039,2
104907,140263,16.36,
104908,140264,1.023,1
104909,140265,16.103,
104910,140266,0.503,
104911,140267,1.792,2
104912,140268,16.38,
104913,140271,3.069,2
104914,140272,4.096,2
104915,140273,2.048,3
104916,140274,2.048,3
104917,140275,8.168,3
104918,140277,0.051,
104919,140278,24.576,
104920,140279,8.174,3
104921,140280,3.07,2
104922,140281,8.185,
104923,140282,16.361,3
104924,140283,4.056,3
104925,140285,2.048,3
104926,140287,12.287,
104927,140288,4.032,2
104928,140289,8.191,3
104929,140290,2.038,2
104930,140291,8.175,2
104931,140292,16.36,
104932,140293,11.775,
104933,140294,2.047,2
104934,140295,3.326,
104935,140296,2.56,1
104936,140297,8.164,
104937,140299,8.192,3
104938,140300,8.175,3
104939,140301,4.096,3
104940,140302,3.326,
104941,140303,32.746,
104942,140304,16.361,3
104943,140308,2.039,2
104944,140309,3.327,3
104945,140310,16.36,2
104946,140311,3.576,
104947,140312,1.007,1
104948,140313,2.816,1
104949,140314,1.527,2
104950,140315,2.04,2
104951,140317,3.07,2
104952,140318,1.996,2
104953,140319,1.996,2
104954,140320,1.996,2
104955,140321,1.996,2
104956,140322,1.996,2
104957,140323,8.191,2
104958,140334,4.072,
104959,140335,3.327,2
104960,140336,8.191,2
104961,140337,3.328,2
104962,140338,16.36,3
104963,140340,8.191,2
104964,140341,1.791,
104965,140342,8.097,
104966,140343,16.356,
104967,140344,3.328,2
104968,140345,16.361,3
104969,140347,16.36,
104970,140348,3.038,2
104971,140349,24.576,
104972,140350,32.746,3
104973,140351,0.64,2
104974,140352,3.199,
104975,140353,4.096,2
104976,140354,2.807,2
104977,140355,3.552,2
104978,140357,20.448,
104979,140358,16.36,
104980,140359,16.361,3
104981,140360,1.015,
104982,140361,16.335,
104983,140362,3.328,
104984,140363,2.048,3
104985,140366,2.048,2
104986,140367,16.335,
104987,140368,2.908,2
104988,140369,2.048,3
104989,140370,2.024,2
104990,140371,8.174,3
104991,140373,3.318,2
104992,140374,12.28,1
104993,140375,3.328,2
104994,140376,3.071,2
104995,140377,3.576,
104996,140378,2.038,2
104997,140379,3.071,2
104998,140381,3.328,
104999,140382,0.504,1
105000,140383,1.953,2
105001,140384,0.496,0
105002,140385,1.023,2
105003,140386,1.015,1
105004,140387,3.326,2
105005,140389,16.361,3
105006,140390,0.759,1
105007,140391,2.039,2
105008,140392,1.024,1
105009,140393,2.048,2
105010,140395,3.328,2
105011,140396,3.807,2
105012,140397,3.807,2
105013,140398,3.807,2
105014,140399,12.287,
105015,140400,7.655,3
105016,140401,4.003,
105017,140402,7.369,3
105018,140403,32.722,3
105019,140404,3.326,2
105020,140407,3.034,3
105021,140408,3.326,3
105022,140409,3.034,3
105023,140410,2.047,2
105024,140411,4.096,2
105025,140412,3.002,
105026,140413,16.352,3
105027,140414,3.002,
105028,140415,1.534,2
105029,140416,8.17,3
105030,140418,2.048,2
105031,140419,2.048,2
105032,140420,2.048,
105033,140421,3.576,3
105034,140422,2.048,1
105035,140423,3.318,2
105036,140424,3.327,3
105037,140426,2.048,1
105038,140427,2.815,1
105039,140428,16.361,3
105040,140429,11.186,2
105041,140431,8.169,3
105042,140432,3.004,2
105043,140433,8.191,2
105044,140434,2.038,2
105045,140435,3.584,2
105046,140438,6.143,2
105047,140440,3.326,2
105048,140441,6.144,2
105049,140442,2.046,2
105050,140443,15.556,
105051,140444,8.192,2
105052,140445,3.327,1
105053,140446,3.327,2
105054,140448,3.064,
105055,140449,3.583,
105056,140450,2.038,2
105057,140451,1.983,1
105058,140452,7.654,3
105059,140453,32.745,3
105060,140454,8.192,2
105061,140456,8.169,
105062,140457,3.315,
105063,140460,1.023,2
105064,140461,1.016,2
105065,140462,4.096,
105066,140463,3.326,2
105067,140464,16.36,3
105068,140466,16.36,3
105069,140467,16.36,3
105070,140468,16.361,
105071,140469,3.583,2
105072,140470,2.046,2
105073,140471,16.361,3
105074,140472,0.767,0
105075,140473,2.048,2
105076,140474,0.896,2
105077,140475,8.163,3
105078,140476,0.703,2
105079,140478,1.016,2
105080,140479,8.17,3
105081,140480,1.016,2
105082,140481,1.92,2
105083,140483,3.066,
105084,140484,3.327,2
105085,140485,2.048,2
105086,140486,4.096,3
105087,140487,3.327,2
105088,140489,3.062,
105089,140490,1.015,2
105090,140491,4.087,3
105091,140492,3.568,2
105092,140493,1.917,2
105093,140494,8.191,2
105094,140495,4.093,3
105095,140497,3.326,
105096,140498,32.746,3
105097,140499,3.327,2
105098,140500,32.746,3
105099,140501,3.327,
105100,140502,32.746,3
105101,140503,4.096,2
105102,140504,1.0,2
105103,140505,2.047,2
105104,140506,3.584,1
105105,140507,2.047,2
105106,140508,4.096,
105107,140509,3.327,2
105108,140510,16.361,3
105109,140511,3.52,2
105110,140512,2.039,2
105111,140513,1.014,2
105112,140514,1.023,2
105113,140515,2.048,
105114,140516,9.71,3
105115,140517,11.775,3
105116,140518,3.52,2
105117,140519,16.358,
105118,140520,2.04,1
105119,140521,2.04,2
105120,140522,2.814,3
105121,140523,1.524,2
105122,140524,8.11,
105123,140525,2.04,2
105124,140526,1.79,2
105125,140528,8.191,2
105126,140529,12.224,2
105127,140530,20.46,
105128,140531,3.455,2
105129,140532,3.839,
105130,140533,8.184,
105131,140534,8.184,
105132,140535,0.248,
105133,140536,2.935,2
105134,140537,2.047,2
105135,140538,2.935,2
105136,140539,2.039,2
105137,140540,3.327,2
105138,140541,3.328,1
105139,140542,1.271,2
105140,140543,3.327,2
105141,140544,3.07,2
105142,140545,0.128,0
105143,140546,2.047,1
105144,140547,3.327,2
105145,140548,2.937,3
105146,140550,3.326,3
105147,140551,0.511,1
105148,140552,3.064,2
105149,140553,2.038,2
105150,140554,4.096,2
105151,140555,3.328,1
105152,140556,2.047,0
105153,140557,3.326,3
105154,140558,2.815,2
105155,140560,16.367,3
105156,140561,3.582,3
105157,140565,3.069,2
105158,140566,3.327,2
105159,140569,2.039,2
105160,140570,3.326,3
105161,140572,4.095,2
105162,140573,3.584,1
105163,140576,3.326,3
105164,140577,3.326,3
105165,140578,8.192,2
105166,140579,8.174,3
105167,140580,16.361,3
105168,140582,8.16,3
105169,140583,16.361,3
105170,140584,2.048,
105171,140585,16.361,3
105172,140587,2.048,2
105173,140588,3.583,2
105174,140589,3.07,1
105175,140590,4.096,2
105176,140591,3.004,3
105177,140592,2.037,3
105178,140593,8.191,
105179,140594,16.36,3
105180,140595,2.04,2
105181,140596,3.071,2
105182,140597,1.022,2
105183,140599,3.318,2
105184,140601,16.366,2
105185,140603,1.023,2
105186,140610,4.096,2
105187,140611,2.038,2
105188,140612,2.994,3
105189,140613,2.038,2
105190,140614,12.129,1
105191,140616,12.129,1
105192,140617,2.534,1
105193,140618,8.191,2
105194,140619,2.046,1
105195,140620,7.913,2
105196,140624,1.909,
105197,140626,1.504,1
105198,140627,3.198,2
105199,140629,16.361,3
105200,140630,3.576,2
105201,140631,3.564,3
105202,140632,16.34,
105203,140633,7.934,
105204,140635,3.327,
105205,140636,8.192,
105206,140637,1.024,1
105207,140638,8.044,
105208,140639,1.024,1
105209,140640,2.047,2
105210,140641,1.023,
105211,140642,1.024,2
105212,140643,8.103,3
105213,140644,3.294,3
105214,140645,7.97,3
105215,140646,3.328,2
105216,140647,0.384,0
105217,140648,1.792,1
105218,140649,2.04,2
105219,140650,6.136,2
105220,140651,1.024,2
105221,140652,32.723,3
105222,140653,4.096,2
105223,140654,8.192,
105224,140655,1.023,2
105225,140656,3.327,2
105226,140658,2.048,2
105227,140659,0.512,0
105228,140660,3.327,2
105229,140661,3.328,1
105230,140662,2.048,1
105231,140663,3.326,2
105232,140664,3.064,1
105233,140665,2.04,1
105234,140666,2.03,2
105235,140668,3.326,2
105236,140669,1.014,2
105237,140670,8.192,
105238,140671,3.326,2
105239,140672,8.19,3
105240,140673,16.294,
105241,140674,2.048,2
105242,140675,3.326,2
105243,140679,8.192,
105244,140680,16.361,3
105245,140681,1.015,
105246,140682,1.022,1
105247,140683,3.327,3
105248,140684,3.328,3
105249,140685,3.327,2
105250,140686,9.199,2
105251,140687,8.096,
105252,140688,8.096,
105253,140689,3.327,2
105254,140690,16.361,3
105255,140693,6.135,3
105256,140694,1.52,1
105257,140695,16.367,
105258,140699,4.096,2
105259,140700,8.168,3
105260,140701,3.327,3
105261,140702,8.192,
105262,140703,6.144,3
105263,140704,8.192,
105264,140705,4.044,
105265,140706,16.339,
105266,140707,3.064,
105267,140708,3.328,2
105268,140709,2.038,
105269,140710,3.071,1
105270,140711,2.047,2
105271,140712,3.52,
105272,140713,3.989,3
105273,140714,1.024,1
105274,140715,3.327,3
105275,140716,3.327,2
105276,140717,3.327,3
105277,140719,3.072,2
105278,140720,16.361,3
105279,140722,6.143,2
105280,140723,0.001,
105281,140724,2.046,2
105282,140727,8.175,
105283,140728,3.063,2
105284,140729,2.047,2
105285,140730,7.909,3
105286,140731,1.79,
105287,140732,3.235,
105288,140733,3.568,3
105289,140734,4.009,3
105290,140735,3.327,
105291,140737,7.863,3
105292,140738,32.755,3
105293,140739,8.157,
105294,140740,8.192,
105295,140741,8.087,3
105296,140742,4.096,2
105297,140743,3.327,2
105298,140744,3.328,3
105299,140745,2.039,
105300,140746,16.087,3
105301,140747,3.064,2
105302,140749,3.07,1
105303,140750,3.328,2
105304,140751,2.55,2
105305,140752,3.328,2
105306,140753,2.048,2
105307,140754,29.392,3
105308,140755,29.392,3
105309,140756,0.384,0
105310,140757,2.048,1
105311,140758,2.048,1
105312,140759,3.071,1
105313,140760,2.987,3
105314,140761,7.898,3
105315,140762,16.361,
105316,140763,32.736,3
105317,140764,32.736,3
105318,140765,8.175,3
