,0,name,url,chip_name,chip_maker,SP,m_cap,m_bus,m_clock,bus_interface,PRICE
56,391,GIGABYTE AORUS GV-N2070AORUS X-8GC [PCIExp 8GB],https://kakaku.com/item/K0001098510/,NVIDIA GeForceRTX2070,NVIDIA,2304.0,8000.0,256.0,14142.0,PCIExpress3.0x16,68800.0
57,520,Colorful GTX1070Ti Twin [PCIExp 8GB],https://kakaku.com/item/K0001054364/,NVIDIA GeForceGTX1070Ti,NVIDIA,2432.0,8000.0,256.0,8000.0,PCIExpress3.0x16,58119.0
58,283,GIGABYTE GV-N107TGAMING-8GD [PCIExp 8GB],https://kakaku.com/item/K0001013313/,NVIDIA GeForceGTX1070Ti,NVIDIA,2432.0,8000.0,256.0,8007.999999999999,PCIExpress3.0x16,52806.0
59,80,玄人志向 RD-RX5700XT-E8GB/DF [PCIExp 8GB],https://kakaku.com/item/K0001195294/,AMD RadeonRX5700XT,AMD,2560.0,8000.0,256.0,14000.0,PCIExpress4.0x16,46919.0
60,204,SAPPHIRE SAPPHIRE NITRO+ RADEON RX 5700 XT 8G GDDR6 DUAL HDMI/DUAL DP OC (UEFI) SPECIAL EDITION [PCIExp 8GB],https://kakaku.com/item/K0001214543/,AMD RadeonRX5700XT,AMD,2560.0,8000.0,256.0,14400.0,PCIExpress4.0x16,65780.0
61,96,MSI GeForce RTX 2070 SUPER GAMING Z TRIO [PCIExp 8GB],https://kakaku.com/item/K0001217730/,NVIDIA GeForceRTX2070SUPER,NVIDIA,2560.0,8000.0,256.0,15500.0,PCIExpress3.0x16,79750.0
62,125,GIGABYTE GV-N2080WF3OC-8GC [PCIExp 8GB],https://kakaku.com/item/K0001082423/,NVIDIA GeForceRTX2080,NVIDIA,2944.0,8000.0,256.0,14000.0,PCIExpress3.0x16,73400.0
63,548,GIGABYTE AORUS GV-N2080AORUS X-8GC [PCIExp 8GB],https://kakaku.com/item/K0001096667/,NVIDIA GeForceRTX2080,NVIDIA,2944.0,8000.0,256.0,14140.0,PCIExpress3.0x16,109796.0
64,544,ZOTAC ZOTAC GAMING GeForce RTX 2080 AMP Extreme Core ZT-T20800C-10P [PCIExp 8GB],https://kakaku.com/item/K0001119515/,NVIDIA GeForceRTX2080,NVIDIA,2944.0,8000.0,256.0,14400.0,PCIExpress3.0,100980.0
65,12,ZOTAC ZOTAC GAMING GeForce RTX 2080 SUPER Twin Fan ZT-T20820F-10P [PCIExp 8GB],https://kakaku.com/item/K0001176807/,NVIDIA GeForceRTX2080SUPER,NVIDIA,3072.0,8000.0,256.0,15500.0,PCIExpress3.0x16,83002.0
66,512,XFX RX-VEGALDFF6 [PCIExp 8GB],https://kakaku.com/item/K0001055379/,AMD RadeonRXVega56,AMD,3584.0,8000.0,2048.0,800.0,PCIExpress3.0x16,49800.0
67,72,PowerColor PowerColor Radeon VII 16GB HBM2 AXVII 16GBHBM2-3DH [PCIExp 16GB],https://kakaku.com/item/K0001128284/,AMD RadeonVII,AMD,3840.0,16000.0,4096.0,1000.0,PCIExpress3.0,97156.0
68,26,MSI Radeon RX Vega 64 Air Boost 8G [PCIExp 8GB],https://kakaku.com/item/K0001216734/,AMD RadeonRXVega64,AMD,4096.0,8000.0,2048.0,945.0,PCIExpressx16,31980.0
69,100,玄人志向 GALAKURO GAMING GG-RTX2080Ti-E11GB/TP [PCIExp 11GB],https://kakaku.com/item/K0001171864/,NVIDIA GeForceRTX2080Ti,NVIDIA,4352.0,11000.0,352.0,14000.0,PCIExpress3.0x16,134200.0
70,213,GIGABYTE AORUS GV-N208TAORUS X-11GC [PCIExp 11GB],https://kakaku.com/item/K0001113735/,NVIDIA GeForceRTX2080Ti,NVIDIA,4352.0,11000.0,352.0,14140.0,PCIExpress3.0x16,174974.0
71,267,ZOTAC ZOTAC GAMING GeForce RTX 2080 Ti AMP Extreme ZT-T20810B-10P [PCIExp 11GB],https://kakaku.com/item/K0001135566/,NVIDIA GeForceRTX2080Ti,NVIDIA,4352.0,11000.0,352.0,14400.0,PCIExpress3.0x16,180873.0
