,0,name,url,capacity,read_speed,write_speed,std_size,interface,type,thikness,PRICE
627,735,AGI AGI480G17AI178,https://kakaku.com/item/K0001051707/,480.0,538.0,491.0,2.5インチ,SerialATA6Gb/s,3DNAND,7mm,9020
628,736,インテル 600p Series SSDPEKKW128G7X1,https://kakaku.com/item/K0000910587/,128.0,770.0,450.0,M.2(Type2280),PCI-Express,3DTLC,1.5mm,9069
629,737,キングストン HyperX FURY RGB SSD SHFR200/240G,https://kakaku.com/item/K0001103731/,240.0,550.0,480.0,2.5インチ,SerialATA6Gb/s,3DTLCNAND,9.5mm,9074
630,738,crucial MX500 CT500MX500SSD4,https://kakaku.com/item/K0001024639/,500.0,560.0,510.0,M.2(Type2280),0,3DNAND,0,9116
631,739,Colorful CN600 240G,https://kakaku.com/item/K0000981376/,240.0,800.0,700.0,M.2(Type2280),PCI-Express,TLC,5mm,9183
632,740,Colorful CN600S 240GB,https://kakaku.com/item/K0001073107/,240.0,2000.0,1200.0,M.2(Type2280),PCI-Express,3DTLCNAND,5mm,9210
633,742,LITEON MU 3 PH6-CE240,https://kakaku.com/item/K0001052463/,240.0,560.0,520.0,2.5インチ,SerialATA6Gb/s,3DTLCNAND,7mm,9328
634,743,LITEON MU 3 PH5-CE240,https://kakaku.com/item/K0000955716/,240.0,550.0,490.0,2.5インチ,SerialATA6Gb/s,3DNAND,7mm,9350
635,744,サムスン 860 EVO mSATA MZ-M6E250B/IT,https://kakaku.com/item/K0001027994/,250.0,550.0,520.0,mSATA,SerialATA6Gb/s,V-NAND3bitMLC,3.85mm,9368
636,746,トランセンド SSD450 TS128GSSD450K,https://kakaku.com/item/K0001056415/,128.0,550.0,520.0,2.5インチ,SerialATA6Gb/s,3DNANDTLC,6.8mm,9391
637,748,crucial P1 CT500P1SSD8,https://kakaku.com/item/K0001162118/,500.0,1900.0,950.0,M.2(Type2280),PCI-Express,3DNAND,0,9460
638,749,トランセンド TS240GESD350C [ネイビーブルー],https://kakaku.com/item/K0001162151/,240.0,1050.0,950.0,0,USB,3DNAND,0,9480
639,750,UMAX S300 S300TL240,https://kakaku.com/item/K0000926167/,240.0,540.0,490.0,2.5インチ,SerialATA6Gb/s,TLC,7mm,9548
640,751,ESSENCORE KLEVV NEO N600 D240GAA-N600,https://kakaku.com/item/K0000961347/,240.0,560.0,510.0,2.5インチ,SerialATA6Gb/s,TLC,7mm,9570
641,752,ADATA XPG GAMMIX S11 AGAMMIXS11-240GT-C,https://kakaku.com/item/K0001069560/,240.0,3200.0,1100.0,M.2(Type2280),PCI-Express,3DNANDTLC,3.5mm,9655
642,754,SANDISK SSD PLUS SDSSDA-240G-G26,https://kakaku.com/item/K0000974660/,240.0,530.0,440.0,2.5インチ,SerialATA6Gb/s,0,7mm,9680
643,755,ダダンドール ：DXQZ DDSS256G01BK,https://kakaku.com/item/K0001226107/,256.0,1050.0,930.0,0,USB,3DNAND,0,9700
644,756,キングストン HyperX SAVAGE EXO SSD SHSX100/480G,https://kakaku.com/item/K0001103734/,480.0,500.0,480.0,0,USB,3DTLCNAND,0,9800
645,758,GoldKey FH91STA324M1MTC14A1,https://kakaku.com/item/K0000957513/,240.0,530.0,420.0,2.5インチ,SerialATA6Gb/s,TLC,7mm,9878
646,759,キングストン A1000 SSD SA1000M8/480G,https://kakaku.com/item/K0001103236/,480.0,1500.0,900.0,M.2(Type2280),PCI-Express,3DTLCNAND,3.5mm,9900
647,762,SANDISK エクストリーム 500 SDSSDEXT-120G-G25,https://kakaku.com/item/K0000859655/,120.0,415.0,340.0,0,USB,0,0,9929
648,763,Patriot Memory Spark PSK256GS25SSDR,https://kakaku.com/item/K0000896248/,256.0,555.0,500.0,2.5インチ,SerialATA6Gb/s,TLC,7mm,9949
649,764,ADTEC AD-L10D512G-25I,https://kakaku.com/item/K0001095947/,512.0,560.0,520.0,2.5インチ,SerialATA6Gb/s,3DNANDTLC,7mm,9971
650,765,トランセンド MTS950 TS128GMTS950T,https://kakaku.com/item/K0001056411/,128.0,550.0,520.0,M.2(Type2280),SerialATA6Gb/s,3DNANDTLC,3.58mm,10104
651,766,ADATA Ultimate SU800 M.2 2280 ASU800NS38-512GT-C,https://kakaku.com/item/K0000921329/,512.0,560.0,520.0,M.2(Type2280),SerialATA6Gb/s,3DTLC,3.5mm,10160
652,767,サムスン T5 MU-PA500B/WW [blue],https://kakaku.com/item/K0001139472/,500.0,540.0,540.0,0,USB,V-NAND,0,10192
653,768,グリーンハウス GH-SSD32E120,https://kakaku.com/item/K0000827664/,120.0,520.0,200.0,2.5インチ,SerialATA6Gb/s,MLC,7mm,10280
654,769,Silicon Power SP240GBSS3S60S25 [ブラック],https://kakaku.com/item/K0000637219/,240.0,550.0,500.0,2.5インチ,SerialATA6Gb/s,MLC,7mm,10439
655,770,トランセンド MTS550 TS128GMTS550T,https://kakaku.com/item/K0001056408/,128.0,550.0,400.0,M.2(Type2242),SerialATA6Gb/s,3DNANDTLC,3.58mm,10463
656,771,SK hynix SL308 HFS250G32TND-N1A2A,https://kakaku.com/item/K0000935796/,250.0,560.0,490.0,2.5インチ,SerialATA6Gb/s,TLC,7mm,10480
657,772,トランセンド TS128GMTS800,https://kakaku.com/item/K0000669347/,128.0,560.0,310.0,M.2(Type2280),SerialATA6Gb/s,MLC,3.5mm,10535
658,774,SANDISK SDSSDHII-240G-G25,https://kakaku.com/item/K0000712328/,240.0,550.0,500.0,2.5インチ,SerialATA6Gb/s,0,7mm,10731
659,775,グリーンハウス GH-SSDU3B120,https://kakaku.com/item/K0000931278/,120.0,400.0,400.0,0,USB,TLC,0,10780
660,776,CFD CSSD-S6O480NCG3V,https://kakaku.com/item/K0001031964/,480.0,550.0,500.0,2.5インチ,SerialATA6Gb/s,3DNANDTLC,7mm,10800
661,777,トランセンド TS128GMTS400,https://kakaku.com/item/K0000669338/,128.0,560.0,160.0,M.2(Type2242),SerialATA6Gb/s,MLC,3.5mm,10807
662,779,トランセンド MTS550 TS256GMTS550T,https://kakaku.com/item/K0001056409/,256.0,550.0,400.0,M.2(Type2242),SerialATA6Gb/s,3DNANDTLC,3.58mm,10910
663,781,インテル 540s Series SSDSCKKW360H6X1,https://kakaku.com/item/K0000871223/,360.0,560.0,480.0,M.2(Type2280),SerialATA6Gb/s,TLC,2.38mm,11070
664,782,SUPER TALENT DuraDrive AT7 FTM256MU2P,https://kakaku.com/item/K0000968789/,256.0,550.0,340.0,2.5インチ,SerialATA6Gb/s,3DMLC,6.8mm,11180
665,783,ADATA XPG SX950U ASX950USS-480GT-C,https://kakaku.com/item/K0001084350/,480.0,560.0,520.0,2.5インチ,SerialATA6Gb/s,3DTLC,7mm,11675
666,784,PNY PHANTOM-1 SSD7CSPTM1-240-RB,https://kakaku.com/item/K0000956755/,240.0,550.0,520.0,2.5インチ,SerialATA6Gb/s,TLC,7mm,11705
667,785,HP P500 7PD55AA#UUF [シルバー],https://kakaku.com/item/K0001204294/,500.0,370.0,200.0,0,USB,3DNAND,0,11732
668,786,レキサーメディア Professional SL100 Pro LSL100P-500RBJP [ブラック],https://kakaku.com/item/K0001211861/,500.0,950.0,900.0,0,USB,0,0,11800
669,787,エレコム ESD-EF0500GNV [ネイビー],https://kakaku.com/item/K0001188706/,500.0,430.0,410.0,0,USB,0,0,11810
670,788,エレコム ESD-EF0500GSV [シルバー],https://kakaku.com/item/K0001188707/,500.0,430.0,410.0,0,USB,0,0,11810
671,789,トランセンド MTS400 TS256GMTS400S,https://kakaku.com/item/K0001018676/,256.0,560.0,460.0,M.2(Type2242),SerialATA6Gb/s,NANDMLC,3.58mm,11970
672,790,WESTERN DIGITAL WD Blue WDS250G1B0B,https://kakaku.com/item/K0000918978/,250.0,540.0,500.0,M.2(Type2280),SerialATA6Gb/s,TLC,2.23mm,11980
673,791,addlink X70 ad512GBX70M2P,https://kakaku.com/item/K0001217887/,512.0,3400.0,2000.0,M.2(Type2280),PCI-Express,3DTLCNAND,9.1mm,12480
674,792,キングストン SSDNow V300 Drive SV300S37A/240G,https://kakaku.com/item/K0000483310/,240.0,450.0,450.0,2.5インチ,SerialATA6Gb/s,MLC,7mm,12660
675,793,crucial BX500 CT960BX500SSD1,https://kakaku.com/item/K0001207972/,960.0,540.0,500.0,2.5インチ,SerialATA6Gb/s,3DNAND,7mm,12780
676,794,グリーンハウス GH-SSDU3B240,https://kakaku.com/item/K0000931279/,240.0,400.0,400.0,0,USB,TLC,0,12780
677,795,トランセンド JetDrive 820 TS240GJDM820,https://kakaku.com/item/K0000999661/,240.0,950.0,550.0,0,PCI-Express,3DTLC,0.8mm,12800
678,796,IODATA SDPX-USC480C [シルバー],https://kakaku.com/item/K0001203362/,480.0,560.0,510.0,0,USB,0,0,12903
679,797,ADATA SC680 ASC680-960GU32G2-CBL [ブルー],https://kakaku.com/item/K0001197251/,960.0,530.0,460.0,0,USB,3DNAND,0,12980
680,798,SUPER TALENT USB3.1 Portable RAIDDrive FUW480UCU0,https://kakaku.com/item/K0000896518/,480.0,750.0,700.0,0,USB,TLC,0,12980
681,800,エレコム ESD-EG0500GBUR [ブルー],https://kakaku.com/item/K0001218917/,500.0,430.0,400.0,0,USB,0,0,13170
682,801,キングストン HyperX FURY RGB SSD SHFR200/480G,https://kakaku.com/item/K0001103732/,480.0,550.0,480.0,2.5インチ,SerialATA6Gb/s,3DTLCNAND,9.5mm,13280
683,802,Team T-FORCE DELTA RGB SSD T253TR500G3C313 [ブラック],https://kakaku.com/item/K0001064447/,500.0,560.0,500.0,2.5インチ,SerialATA6Gb/s,0,9.5mm,13375
684,803,KingFast F6 PRO 2710DCS23-480,https://kakaku.com/item/K0001051713/,480.0,560.0,480.0,2.5インチ,SerialATA6Gb/s,TLCNAND,7mm,13398
685,805,インテル Optane SSD 800P SSDPEK1W060GA01,https://kakaku.com/item/K0001048947/,58.0,1450.0,640.0,M.2(Type2280),PCI-Express,3DXpoint,0,13640
686,806,Silicon Power SP120GBTSDT11013 [シルバー],https://kakaku.com/item/K0000602831/,120.0,380.0,340.0,0,0,0,0,13824
687,807,IODATA GigaCrysta E.A.G.L SSD-GC512M2,https://kakaku.com/item/K0001204460/,512.0,3430.0,2230.0,M.2(Type2280),PCI-Express,0,7.5mm,13919
688,808,ADATA SC680 ASC680-960GU32G2-CBK [ブラック],https://kakaku.com/item/K0001193826/,960.0,530.0,460.0,0,USB,3DNAND,0,13950
689,809,トランセンド TS256GMTS600,https://kakaku.com/item/K0000669343/,256.0,560.0,310.0,M.2(Type2260),SerialATA6Gb/s,MLC,3.5mm,13980
690,811,ADATA XPG GAMMIX S11 Pro AGAMMIXS11P-512GT-C,https://kakaku.com/item/K0001136691/,512.0,3500.0,2350.0,M.2(Type2280),PCI-Express,3DTLC,6.1mm,14080
691,813,トランセンド StoreJet 600 TS480GSJM600 [スペースグレー],https://kakaku.com/item/K0001104675/,480.0,500.0,450.0,0,USB,3DNAND,0,14239
692,814,ロジテック 【直販モデル】 LMD-SA960,https://kakaku.com/item/K0001193143/,960.0,550.0,490.0,2.5インチ,SerialATA6Gb/s,0,7mm,14410
693,815,トランセンド TS1TMTS832S,https://kakaku.com/item/K0001211727/,1000.0,560.0,500.0,M.2(Type2280),SerialATA6Gb/s,3DNAND,2.23mm,14480
694,816,Silicon Power Slim S80 SP240GBSS3S80S25JA,https://kakaku.com/item/K0000739510/,240.0,550.0,500.0,2.5インチ,SerialATA6Gb/s,0,7mm,14569
695,817,パナソニック RP-SUD256P3 [シルバー],https://kakaku.com/item/K0000934827/,256.0,400.0,400.0,0,USB,TLC,0,14690
696,818,PLEXTOR M8Se PX-128M8SeY,https://kakaku.com/item/K0000972283/,128.0,1850.0,570.0,0,PCI-Express,TLC,22.39mm,14778
697,819,CFD CSSD-M2O256PG1VN,https://kakaku.com/item/K0000952893/,256.0,2000.0,1100.0,M.2(Type2280),PCI-Express,3DNAND,3.5mm,14800
698,820,トランセンド JetDrive 520 TS240GJDM520,https://kakaku.com/item/K0000680352/,240.0,570.0,460.0,0,SerialATA6Gb/s,MLC,0,14800
699,821,キングストン A2000 SSD SA2000M8/500G,https://kakaku.com/item/K0001180670/,500.0,2200.0,2000.0,M.2(Type2280),PCI-Express,3DNAND,3.5mm,14904
700,822,トランセンド JetDrive 720 TS240GJDM720,https://kakaku.com/item/K0000680355/,240.0,570.0,460.0,0,SerialATA6Gb/s,MLC,0,14980
701,823,トランセンド JetDrive 725 TS240GJDM725,https://kakaku.com/item/K0000680358/,240.0,570.0,460.0,0,SerialATA6Gb/s,MLC,0,14980
702,824,crucial MX300 CT525MX300SSD4/JP,https://kakaku.com/item/K0000955622/,525.0,530.0,510.0,M.2(Type2280),SerialATA6Gb/s,3DTLC,3.58mm,15055
703,825,エレコム ESD-EJ1000GWH [ホワイト],https://kakaku.com/item/K0001214599/,1000.0,400.0,320.0,0,USB,0,0,15382
704,826,インテル SSD 545s SSDSCKKW512G8X1,https://kakaku.com/item/K0001106126/,512.0,550.0,500.0,M.2(Type2280),SerialATA6Gb/s,3DTLC,0,15405
705,831,SANDISK エクストリーム500 SDSSDEXT-250G-J25,https://kakaku.com/item/K0000945501/,250.0,415.0,365.0,0,USB,0,0,15636
706,833,Silicon Power Bolt B80 SP240GBPSDB80SCS [シルバー],https://kakaku.com/item/K0001034102/,240.0,500.0,450.0,0,USB,0,0,15800
707,834,エレコム LimitEx series ESD-EB0480GBK [ブラック],https://kakaku.com/item/K0000955319/,480.0,430.0,430.0,0,USB,TLC,0,15800
708,835,トランセンド TS1TMTS830S,https://kakaku.com/item/K0001133998/,1000.0,560.0,520.0,M.2(Type2280),SerialATA6Gb/s,3DNAND,3.58mm,15800
709,836,エレコム ESD-EC0960GBK [ブラック],https://kakaku.com/item/K0001152655/,960.0,410.0,400.0,0,USB,TLC,0,15850
710,837,ESSENCORE KLEVV NEO N600 D480GAA-N600,https://kakaku.com/item/K0001004165/,480.0,560.0,510.0,2.5インチ,SerialATA6Gb/s,TLC,7mm,16310
711,840,エレコム ESD-EC0960GWH [ホワイト],https://kakaku.com/item/K0001152657/,960.0,410.0,400.0,0,USB,TLC,0,17060
712,841,Team T-FORCE CARDEA M.2 TM8FP2480G0C110 [Red],https://kakaku.com/item/K0000952009/,480.0,2650.0,1450.0,M.2(Type2280),PCI-Express,0,23.4mm,17073
713,842,ADATA Ultimate SU800 M.2 2280 ASU800NS38-1TT-C,https://kakaku.com/item/K0000921330/,1000.0,560.0,520.0,M.2(Type2280),SerialATA6Gb/s,3DTLC,3.5mm,17110
714,843,SUPER TALENT SATA Mini 2 PCIe DX1 FMT256JCRM,https://kakaku.com/item/K0000857259/,256.0,500.0,280.0,0,SerialATA6Gb/s,MLC,3.5mm,17130
715,844,グリーンハウス GH-SSD32E240,https://kakaku.com/item/K0000827665/,240.0,520.0,400.0,2.5インチ,SerialATA6Gb/s,MLC,7mm,17280
716,845,ADATA XPG GAMMIX S11 AGAMMIXS11-480GT-C,https://kakaku.com/item/K0001069561/,480.0,3200.0,1700.0,M.2(Type2280),PCI-Express,3DNANDTLC,3.5mm,17295
717,846,トランセンド MTS950 TS256GMTS950T,https://kakaku.com/item/K0001056412/,256.0,550.0,520.0,M.2(Type2280),SerialATA6Gb/s,3DNANDTLC,3.58mm,17315
718,847,トランセンド SSD450 TS256GSSD450K,https://kakaku.com/item/K0001056416/,256.0,550.0,520.0,2.5インチ,SerialATA6Gb/s,3DNANDTLC,6.8mm,17315
719,848,PLEXTOR M8Se(G) PX-512M8SeG,https://kakaku.com/item/K0000989363/,512.0,2450.0,1000.0,M.2(Type2280),PCI-Express,TLC,4.7mm,17337
720,849,SANDISK X600 SD9SB8W-512G-1122,https://kakaku.com/item/K0001028339/,512.0,560.0,530.0,2.5インチ,SerialATA6Gb/s,3DTLCNAND(nCache2.0：SLC/TLC),7mm,17342
721,850,バッファロー SSD-PZN480U3-BK,https://kakaku.com/item/K0000834470/,480.0,360.0,360.0,0,USB,0,0,17473
722,851,キングストン UV500 SSD SUV500/960G,https://kakaku.com/item/K0001051225/,960.0,520.0,500.0,2.5インチ,SerialATA6Gb/s,3DTLC,7mm,17735
723,852,サムスン T3 MU-PT500B/IT,https://kakaku.com/item/K0000860340/,500.0,450.0,450.0,0,USB,V-NAND,0,17800
724,853,プリンストン ULTRA PLUS PHD-GS480GU,https://kakaku.com/item/K0001149186/,480.0,1000.0,900.0,0,USB,3DTLCNAND,0,17849
725,854,ADATA Ultimate SU800 ASU800SS-1TT-C,https://kakaku.com/item/K0000903570/,1000.0,560.0,520.0,2.5インチ,SerialATA6Gb/s,3DTLC,7mm,17861
726,855,Silicon Power Slim S80 SP480GBSS3S80S25JA,https://kakaku.com/item/K0000739509/,480.0,550.0,500.0,2.5インチ,SerialATA6Gb/s,0,7mm,17980
727,856,ADATA XPG SX6000 Pro ASX6000PNP-512GT-C,https://kakaku.com/item/K0001098550/,512.0,2100.0,1500.0,M.2(Type2280),PCI-Express,3DNANDTLC,2.15mm,18077
728,857,crucial MX500 CT1000MX500SSD4,https://kakaku.com/item/K0001024640/,1000.0,560.0,510.0,M.2(Type2280),0,3DNAND,0,18231
729,858,SANDISK X600 SD9SN8W-512G-1122,https://kakaku.com/item/K0001028344/,512.0,560.0,530.0,M.2(Type2280),SerialATA6Gb/s,3DTLCNAND(nCache2.0：SLC/TLC),2.23mm,18442
730,860,SANDISK エクストリーム 900 SDSSDEX2-480G-J25,https://kakaku.com/item/K0000846465/,480.0,850.0,850.0,0,USB,0,0,18479
731,861,HGST G-DRIVE ev RaW SSD 500GB JP 0G04758,https://kakaku.com/item/K0001018811/,500.0,425.0,425.0,2.5インチ,USB,0,0,18480
732,863,サムスン 960 EVO M.2 MZ-V6E500B/IT,https://kakaku.com/item/K0000929860/,500.0,3200.0,1800.0,M.2(Type2280),PCI-Express,V-NAND,2.38mm,18600
733,864,トランセンド JetDrive 820 TS480GJDM820,https://kakaku.com/item/K0000999662/,480.0,950.0,800.0,0,PCI-Express,3DTLC,0.8mm,18605
734,865,キングストン HyperX SAVAGE EXO SSD SHSX100/960G,https://kakaku.com/item/K0001103735/,960.0,500.0,480.0,0,USB,3DTLCNAND,0,18634
735,866,トランセンド TS960GESD230C [ブラック],https://kakaku.com/item/K0001127482/,960.0,520.0,460.0,2.5インチ,USB,3DNAND,0,18980
736,867,HGST Atomos Master Caddy 4K 256GB Black WW 0G05219,https://kakaku.com/item/K0000992131/,256.0,500.0,500.0,0,0,0,0,19000
737,871,キングストン SSDNow mS200 Drive SMS200S3/240G,https://kakaku.com/item/K0000657974/,240.0,540.0,530.0,mSATA,SerialATA6Gb/s,0,0,19398
738,872,トランセンド TS960GESD250C [スペースグレー],https://kakaku.com/item/K0001141172/,960.0,520.0,460.0,0,USB,3DNAND,0,19480
739,873,キングストン A400 SSD SA400S37/960G,https://kakaku.com/item/K0001226692/,960.0,500.0,450.0,2.5インチ,SerialATA6Gb/s,3DTLC,7mm,19482
740,874,SANDISK エクストリーム 510 SDSSDEXTW-480G-J25,https://kakaku.com/item/K0000846466/,480.0,430.0,400.0,0,USB,0,0,19800
741,875,LITEON PH6-CE960-L1,https://kakaku.com/item/K0001084347/,960.0,560.0,500.0,2.5インチ,SerialATA6Gb/s,3DTLCNAND,7mm,19802
742,876,エレコム ESD-EF1000GSV [シルバー],https://kakaku.com/item/K0001188710/,1000.0,430.0,420.0,0,USB,0,0,19870
743,877,SUPER TALENT DuraDrive AT7 FTM512MU2P,https://kakaku.com/item/K0000968790/,512.0,550.0,460.0,2.5インチ,SerialATA6Gb/s,3DMLC,6.8mm,19940
744,879,バッファロー SSD-PL960U3-BK,https://kakaku.com/item/K0001003681/,960.0,340.0,320.0,0,USB,0,0,20394
745,880,PLEXTOR M6V PX-512M6V,https://kakaku.com/item/K0000794917/,512.0,535.0,455.0,2.5インチ,SerialATA6Gb/s,0,6.8mm,20405
746,881,HGST G-DRIVE mobile SSD R-Series 500GB 0G06052,https://kakaku.com/item/K0001031113/,500.0,560.0,560.0,0,USB,0,0,21180
747,882,トランセンド ESD220C TS120GESD220C [ブラック],https://kakaku.com/item/K0000956893/,120.0,410.0,400.0,0,USB,TLC,0,21219
748,883,キングストン HyperX FURY RGB SSD SHFR200/960G,https://kakaku.com/item/K0001103733/,960.0,550.0,480.0,2.5インチ,SerialATA6Gb/s,3DTLCNAND,9.5mm,21280
749,884,グリーンハウス GH-SSDP2A128,https://kakaku.com/item/K0000597252/,128.0,80.0,60.0,2.5インチ,IDE,MLC,7.2mm,21430
750,885,Silicon Power Bolt B10 SP512GBPSDB10SBK [ブラック],https://kakaku.com/item/K0001031118/,512.0,400.0,400.0,0,USB,0,0,21800
751,886,エレコム ESD-EG1000GBUR [ブルー],https://kakaku.com/item/K0001218918/,1000.0,430.0,400.0,0,USB,0,0,21970
752,887,CFD CSSD-M2O512PG1VN,https://kakaku.com/item/K0000952894/,512.0,2500.0,1100.0,M.2(Type2280),PCI-Express,3DNAND,3.5mm,22027
753,888,エレコム ESD-E0512U3F,https://kakaku.com/item/K0000893872/,512.0,270.0,250.0,0,USB,0,0,22400
754,889,PLEXTOR PX-AG256M6e,https://kakaku.com/item/K0000612606/,256.0,770.0,580.0,0,PCI-Express,0,22.39mm,22467
755,890,SANDISK エクストリーム 500 SDSSDEXT-480G-G25,https://kakaku.com/item/K0000859657/,480.0,430.0,400.0,0,USB,0,0,22480
756,891,トランセンド MTS820 TS960GMTS820S,https://kakaku.com/item/K0001158045/,960.0,550.0,500.0,M.2(Type2280),SerialATA6Gb/s,3DNANDTLC,3.58mm,22788
757,892,PLEXTOR M9PeGN PX-512M9PeGN,https://kakaku.com/item/K0001024380/,512.0,3200.0,2000.0,M.2(Type2280),PCI-Express,BiCS33DTLC,2.3mm,22925
758,893,crucial CT480M500SSD1.PK01,https://kakaku.com/item/K0000476155/,480.0,500.0,400.0,2.5インチ,SerialATA6Gb/s,MLC,7mm,23298
759,894,キングストン UV500 SSD SUV500M8/960G,https://kakaku.com/item/K0001226693/,960.0,520.0,500.0,M.2(Type2280),SerialATA6Gb/s,3DTLC,3.5mm,23320
760,895,HGST Atomos Master Caddy 4K 512GB Black WW 0G05220,https://kakaku.com/item/K0000992130/,512.0,500.0,500.0,0,0,0,0,23426
761,896,SUPER TALENT USB3.1 Portable RAIDDrive FUW960UCU0,https://kakaku.com/item/K0000896519/,960.0,750.0,700.0,0,USB,TLC,0,23800
762,897,インテル 600p Series SSDPEKKW512G7X1,https://kakaku.com/item/K0000910589/,512.0,1775.0,560.0,M.2(Type2280),PCI-Express,3DTLC,1.5mm,23941
763,898,Lenovo 4XB0W79580,https://kakaku.com/item/K0001197249/,256.0,3500.0,2200.0,M.2(Type2280),PCI-Express,0,2.28mm,24217
764,900,インテル 540s Series SSDSC2KW480H6X1,https://kakaku.com/item/K0000871219/,480.0,560.0,480.0,2.5インチ,SerialATA6Gb/s,TLC,7mm,24482
765,901,トランセンド MTS400 TS512GMTS400S,https://kakaku.com/item/K0001018677/,512.0,560.0,460.0,M.2(Type2242),SerialATA6Gb/s,NANDMLC,3.58mm,24800
766,903,トランセンド JetDrive 720 TS480GJDM720,https://kakaku.com/item/K0000680356/,480.0,570.0,460.0,0,SerialATA6Gb/s,MLC,0,24980
767,904,トランセンド JetDrive 725 TS480GJDM725,https://kakaku.com/item/K0000680359/,480.0,570.0,460.0,0,SerialATA6Gb/s,MLC,0,24980
768,905,トランセンド TS512GMTS600,https://kakaku.com/item/K0000669344/,512.0,560.0,310.0,M.2(Type2260),SerialATA6Gb/s,MLC,3.5mm,25442
769,906,キングストン A2000 SSD SA2000M8/1000G,https://kakaku.com/item/K0001180671/,1000.0,2200.0,2000.0,M.2(Type2280),PCI-Express,3DNAND,3.5mm,25713
770,908,インテル 540s Series SSDSCKKW480H6X1,https://kakaku.com/item/K0000871224/,480.0,560.0,480.0,M.2(Type2280),SerialATA6Gb/s,TLC,2.38mm,25828
771,909,PLEXTOR M9PeGN PX-1TM9PeGN,https://kakaku.com/item/K0001024381/,1000.0,3200.0,2100.0,M.2(Type2280),PCI-Express,BiCS33DTLC,3.65mm,26117
772,911,Silicon Power SP240GBTSDT11014 [ブルー],https://kakaku.com/item/K0000649970/,240.0,380.0,340.0,0,0,0,0,26784
773,912,Silicon Power Bolt B80 SP480GBPSDB80SCS [シルバー],https://kakaku.com/item/K0001034103/,480.0,500.0,450.0,0,USB,0,0,27280
774,913,インテル D3-S4610 SSDSC2KG480G801,https://kakaku.com/item/K0001105351/,480.0,560.0,510.0,2.5インチ,SerialATA6Gb/s,3DNANDTLC,7mm,27659
775,917,PLEXTOR M9Pe(G) PX-1TM9PeG,https://kakaku.com/item/K0001024378/,1000.0,3200.0,2100.0,M.2(Type2280),PCI-Express,BiCS33DTLC,5.3mm,28509
776,918,グリーンハウス GH-SSDU3B480,https://kakaku.com/item/K0000931280/,480.0,400.0,400.0,0,USB,TLC,0,28780
777,919,SANDISK エクストリーム 900 SDSSDEX2-960G-J25,https://kakaku.com/item/K0000846464/,960.0,850.0,850.0,0,USB,0,0,29480
778,920,UMAX M1200 UM-SSDNV44M1200-1T,https://kakaku.com/item/K0001221164/,1000.0,5000.0,4400.0,M.2(Type2280),PCI-Express,3DTLCNAND,1.35mm,29800
779,921,crucial MX300 CT1050MX300SSD4/JP,https://kakaku.com/item/K0000955623/,1050.0,530.0,510.0,M.2(Type2280),SerialATA6Gb/s,3DTLC,3.58mm,29800
780,923,SANDISK X600 SD9SB8W-2T00-1122,https://kakaku.com/item/K0001028341/,2000.0,560.0,530.0,2.5インチ,SerialATA6Gb/s,3DTLCNAND(nCache2.0：SLC/TLC),7mm,29950
781,925,サムスン T1 MU-PS1T0B/IT,https://kakaku.com/item/K0000736867/,1000.0,450.0,450.0,0,USB,3DV-NAND,9.2mm,30800
782,926,トランセンド TS512GESD400K,https://kakaku.com/item/K0000672295/,512.0,410.0,380.0,0,USB,MLC,0,31450
783,927,トランセンド MTS950 TS512GMTS950T,https://kakaku.com/item/K0001056413/,512.0,550.0,520.0,M.2(Type2280),SerialATA6Gb/s,3DNANDTLC,3.58mm,31727
784,928,CFD CSSD-S6T960NMG3V,https://kakaku.com/item/K0000992933/,960.0,550.0,510.0,2.5インチ,SerialATA6Gb/s,3DNAND,7mm,31800
785,929,SANDISK SSD PLUS SDSSDA-960G-J26,https://kakaku.com/item/K0000924919/,960.0,535.0,450.0,2.5インチ,SerialATA6Gb/s,0,7mm,31900
786,930,トランセンド TS2TSSD230S,https://kakaku.com/item/K0001143899/,2000.0,560.0,520.0,2.5インチ,SerialATA6Gb/s,3DNANDTLC,6.8mm,31980
787,931,バッファロー SSD-WA256T,https://kakaku.com/item/K0000593378/,256.0,763.0,616.0,0,0,0,0,32037
788,932,トランセンド SSD220 TS960GSSD220S,https://kakaku.com/item/K0000901038/,960.0,550.0,450.0,2.5インチ,SerialATA6Gb/s,3DNANDTLC,6.8mm,33690
789,935,PLEXTOR M8Se(G) PX-1TM8SeG,https://kakaku.com/item/K0000989364/,1000.0,2450.0,1000.0,M.2(Type2280),PCI-Express,TLC,5.3mm,34497
790,936,SUPER TALENT DuraDrive AT7 FTM1T0MU2P,https://kakaku.com/item/K0000968791/,1000.0,560.0,460.0,2.5インチ,SerialATA6Gb/s,3DMLC,6.8mm,34920
791,937,SANDISK ウルトラ II SSD SDSSDHII-960G-J26,https://kakaku.com/item/K0000845982/,960.0,550.0,500.0,2.5インチ,SerialATA6Gb/s,TLC,7mm,35090
792,938,ADATA XPG GAMMIX S11 AGAMMIXS11-960GT-C,https://kakaku.com/item/K0001069562/,960.0,3150.0,1700.0,M.2(Type2280),PCI-Express,3DNANDTLC,3.5mm,35627
