,0,name,url,processor_name,maker,type,clock,max_clock,core,thread,is_L2,L2,is_L3,L3,is_smart_cache,smart_cache,PRICE
44,292,インテル Xeon Gold 6248 BOX,https://kakaku.com/item/K0001159363/,XeonGold6248 (CascadeLake-SP),インテル,LGA3647,2.5,3.9,20.0,40.0,0.0,0.0,1.0,28000.0,0.0,0.0,381670.0
45,195,インテル Xeon W-3275 バルク,https://kakaku.com/item/K0001211651/,XeonW-3275 (CascadeLake),インテル,LGA3647,2.5,4.6,28.0,56.0,0.0,0.0,1.0,38500.0,0.0,0.0,579699.0
46,202,インテル Pentium Dual-Core G620 バルク,https://kakaku.com/item/K0000254496/,PentiumDual-CoreG620,インテル,LGA1155,2.6,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,3000.0,9999.0
47,232,インテル Xeon Silver 4112 BOX,https://kakaku.com/item/K0000982866/,XeonSilver4112 (Skylake-SP),インテル,LGA3647,2.6,3.0,4.0,8.0,0.0,0.0,1.0,8250.0,0.0,0.0,61929.0
48,183,インテル Xeon E5-2690 v4 BOX,https://kakaku.com/item/K0000869946/,XeonE5-2690V4 (Broadwell-EP),インテル,LGA2011-3,2.6,3.5,14.0,28.0,0.0,0.0,0.0,0.0,1.0,35000.0,259599.0
49,291,インテル Xeon Gold 6142 BOX,https://kakaku.com/item/K0000982848/,XeonGold6142 (Skylake-SP),インテル,LGA3647,2.6,3.7,16.0,32.0,0.0,0.0,1.0,22000.0,0.0,0.0,360990.0
50,135,インテル Core i9 7980XE Extreme Edition BOX,https://kakaku.com/item/K0001008610/,Corei97980XE (Skylake-X),インテル,LGA2066,2.6,4.2,18.0,36.0,0.0,0.0,1.0,24750.0,0.0,0.0,166980.0
51,288,インテル Xeon Gold 6240 BOX,https://kakaku.com/item/K0001159364/,XeonGold6240 (CascadeLake-SP),インテル,LGA3647,2.6,3.9,18.0,36.0,0.0,0.0,1.0,25000.0,0.0,0.0,311980.0
52,150,インテル Core i5 6400 BOX,https://kakaku.com/item/K0000808343/,Corei56400 (Skylake),インテル,LGA1151,2.7,3.3,4.0,4.0,0.0,0.0,0.0,0.0,1.0,6000.0,22622.0
53,196,インテル Xeon E5-4650 BOX,https://kakaku.com/item/K0000377263/,XeonE5-4650,インテル,LGA2011,2.7,3.3,8.0,16.0,0.0,0.0,0.0,0.0,1.0,20000.0,857002.0
