14,インテル Core i7 9700 BOX,https://kakaku.com/item/K0001165715/,Corei79700 (CoffeeLake),インテル,LGA1151,3.0,4.7,8,8,,12000.0,,40980
15,インテル Core i9 9900KS Special Edition BOX,https://kakaku.com/item/K0001207178/,Corei99900KS (CoffeeLakeRefresh),インテル,LGA1151,4.0,5.0,8,16,,16000.0,,69849
16,インテル Core i9 10980XE Extreme Edition BOX,https://kakaku.com/item/K0001217270/,Corei910980XE (CascadeLake),インテル,LGA2066,3.0,4.8,18,36,,24750.0,,147710
17,インテル Core i3 9100 BOX,https://kakaku.com/item/K0001168066/,Corei39100 (CoffeeLake),インテル,LGA1151,3.6,4.2,4,4,,,12000.0,15376
18,インテル Core i5 9400 BOX,https://kakaku.com/item/K0001158576/,Corei59400 (CoffeeLake-SRefresh),インテル,LGA1151,2.9,4.1,6,6,,9000.0,,22110
19,インテル Core i9 10900X BOX,https://kakaku.com/item/K0001217271/,Corei910900X (CascadeLake),インテル,LGA2066,3.7,4.7,10,20,,19250.0,,75679
20,AMD Ryzen 7 2700X BOX,https://kakaku.com/item/K0001047704/,Ryzen72700X,AMD,SocketAM4,3.7,4.3,8,16,4000.0,16000.0,,23463
21,インテル Core i9 10940X BOX,https://kakaku.com/item/K0001221362/,Corei910940X (CascadeLake),インテル,LGA2066,3.3,4.8,14,28,,19250.0,,102980
22,インテル Core i9 9900 BOX,https://kakaku.com/item/K0001167104/,Corei99900 (CoffeeLake),インテル,LGA1151,3.1,5.0,8,16,,,12000.0,52663
23,インテル Core i7 9700F BOX,https://kakaku.com/item/K0001164119/,Corei79700F (CoffeeLake-SRefresh),インテル,LGA1151,3.0,4.7,8,8,,12000.0,,37378
24,インテル Core i9 9900KF BOX,https://kakaku.com/item/K0001145325/,Corei99900KF (CoffeeLake-SRefresh),インテル,LGA1151,3.6,5.0,8,16,,,16000.0,53122
25,インテル Core i5 9500 BOX,https://kakaku.com/item/K0001178835/,Corei59500 (CoffeeLake),インテル,LGA1151,3.0,4.4,6,6,,9000.0,,23980
26,インテル Core i5 9600KF BOX,https://kakaku.com/item/K0001145323/,Corei59600KF (CoffeeLake-SRefresh),インテル,LGA1151,3.7,4.6,6,6,,,9000.0,23980
27,AMD Ryzen 5 3600X BOX,https://kakaku.com/item/K0001172061/,Ryzen53600X,AMD,SocketAM4,3.8,4.4,6,12,3000.0,32000.0,,29800
28,インテル Pentium Gold G5420 BOX,https://kakaku.com/item/K0001187545/,PentiumGoldG5420 (CoffeeLake),インテル,LGA1151,3.8,,2,4,,4000.0,,6820
29,インテル Core i7 8700 BOX,https://kakaku.com/item/K0001002086/,Corei78700 (CoffeeLake-S),インテル,LGA1151,3.2,4.6,6,12,,,12000.0,42240
30,AMD Ryzen 7 3800X BOX,https://kakaku.com/item/K0001172059/,Ryzen73800X,AMD,SocketAM4,3.9,4.5,8,16,4000.0,32000.0,,47568
31,AMD Ryzen 7 1700X BOX,https://kakaku.com/item/K0000946574/,Ryzen71700X,AMD,SocketAM4,3.4,3.8,8,16,4000.0,16000.0,,15800
32,インテル Core i9 10920X BOX,https://kakaku.com/item/K0001218982/,Corei910920X (CascadeLake),インテル,LGA2066,3.5,4.8,12,24,,19250.0,,94050
33,AMD Athlon 3000G BOX,https://kakaku.com/item/K0001213691/,Athlon3000G,AMD,SocketAM4,3.5,,2,4,1000.0,4000.0,,7458
34,AMD Ryzen 5 2400G BOX,https://kakaku.com/item/K0001031959/,Ryzen52400G,AMD,SocketAM4,3.6,3.9,4,8,2000.0,4000.0,,17750
35,インテル Pentium Gold G5400 BOX,https://kakaku.com/item/K0001045053/,PentiumGoldG5400 (CoffeeLake-S),インテル,LGA1151,3.7,,2,4,,,4000.0,6680
36,AMD Ryzen Threadripper 2920X BOX,https://kakaku.com/item/K0001079496/,RyzenThreadripper2920X,AMD,SocketTR4,3.5,4.3,12,24,6000.0,32000.0,,32978
37,インテル Core i7 8700K BOX,https://kakaku.com/item/K0001002085/,Corei78700K (CoffeeLake-S),インテル,LGA1151,3.7,4.7,6,12,,,12000.0,42925
38,インテル Core i7 9700KF BOX,https://kakaku.com/item/K0001145324/,Corei79700KF (CoffeeLake-SRefresh),インテル,LGA1151,3.6,4.9,8,8,,12000.0,,43428
39,AMD Ryzen Threadripper 3970X,https://kakaku.com/item/K0001213693/,RyzenThreadripper3970X,AMD,SocketsTRX4,3.7,4.5,32,64,16000.0,128000.0,,252500
40,インテル Core i7 9800X BOX,https://kakaku.com/item/K0001096315/,Corei79800X (Skylake-XRefresh),インテル,LGA2066,3.8,4.4,8,16,,,16500.0,43880
41,インテル Core i5 9600 BOX,https://kakaku.com/item/K0001181813/,Corei59600 (CoffeeLake),インテル,LGA1151,3.1,4.6,6,6,,,2000.0,26180
42,インテル Core i5 8400 BOX,https://kakaku.com/item/K0001002087/,Corei58400 (CoffeeLake-S),インテル,LGA1151,2.8,4.0,6,6,,,9000.0,16800
43,インテル Core i9 9900X BOX,https://kakaku.com/item/K0001096314/,Corei99900X (Skylake-XRefresh),インテル,LGA2066,3.5,4.4,10,20,,,19250.0,69563
44,インテル Core i3 8100 BOX,https://kakaku.com/item/K0001002089/,Corei38100 (CoffeeLake-S),インテル,LGA1151,3.6,,4,4,,,6000.0,14899
45,AMD Ryzen 5 1600 BOX,https://kakaku.com/item/K0000954888/,Ryzen51600,AMD,SocketAM4,3.2,3.6,6,12,3000.0,16000.0,,13398
46,インテル Core i9 9960X BOX,https://kakaku.com/item/K0001096316/,Corei99960X (Skylake-XRefresh),インテル,LGA2066,3.1,4.4,16,32,,,22000.0,100983
47,インテル Celeron G4900 BOX,https://kakaku.com/item/K0001045055/,CeleronG4900 (CoffeeLake-S),インテル,LGA1151,3.1,,2,2,,,2000.0,3980
48,インテル Pentium Dual-Core G4560 BOX,https://kakaku.com/item/K0000933429/,PentiumDual-CoreG4560 (KabyLake-S),インテル,LGA1151,3.5,,2,4,,3000.0,,7260
49,インテル Core i9 9980XE Extreme Edition BOX,https://kakaku.com/item/K0001096312/,Corei99980XE (Skylake-XRefresh),インテル,LGA2066,3.0,4.4,18,36,,,24750.0,120600
50,AMD Ryzen Threadripper 3960X,https://kakaku.com/item/K0001213692/,RyzenThreadripper3960X,AMD,SocketsTRX4,3.8,4.5,24,48,12000.0,128000.0,,177800
51,AMD Ryzen Threadripper 2970WX BOX,https://kakaku.com/item/K0001079494/,RyzenThreadripper2970WX,AMD,SocketTR4,3.0,4.2,24,48,12000.0,64000.0,,96000
52,AMD A6-9500 BOX,https://kakaku.com/item/K0001160779/,A6-9500,AMD,SocketAM4,3.5,3.8,2,,1000.0,,,3938
53,インテル Core i5 8500 BOX,https://kakaku.com/item/K0001045049/,Corei58500 (CoffeeLake-S),インテル,LGA1151,3.0,4.1,6,6,,,9000.0,23314
54,インテル Xeon W-3175X BOX,https://kakaku.com/item/K0001150564/,XeonW-3175X (Skylake),インテル,LGA3647,3.1,3.8,28,56,,38500.0,,387000
55,AMD Athlon 220GE BOX,https://kakaku.com/item/K0001122219/,Athlon220GE,AMD,SocketAM4,3.4,,2,4,1000.0,4000.0,,6688
56,インテル Core i7 7700 BOX,https://kakaku.com/item/K0000932813/,Corei77700 (KabyLake-S),インテル,LGA1151,3.6,4.2,4,8,,,8000.0,39248
57,インテル Xeon W-2135 BOX,https://kakaku.com/item/K0001031352/,XeonW-2135 (Skylake-W),インテル,LGA2066,3.7,4.5,6,12,,8250.0,,40425
58,AMD Ryzen 5 2600X BOX,https://kakaku.com/item/K0001047706/,Ryzen52600X,AMD,SocketAM4,3.6,4.2,6,12,3000.0,16000.0,,17968
59,インテル Core i7 6700K BOX,https://kakaku.com/item/K0000800540/,Corei76700K (Skylake),インテル,LGA1151,4.0,4.2,4,8,,,8000.0,39687
60,AMD Athlon 240GE BOX,https://kakaku.com/item/K0001122218/,Athlon240GE,AMD,SocketAM4,3.5,,2,4,1000.0,4000.0,,8228
61,インテル Core i3 8350K BOX,https://kakaku.com/item/K0001002088/,Corei38350K (CoffeeLake-S),インテル,LGA1151,4.0,,4,4,,,8000.0,18166
62,インテル Core i7 8700 バルク,https://kakaku.com/item/K0001106864/,Corei78700 (CoffeeLake-S),インテル,LGA1151,3.2,4.6,6,12,,,12000.0,37980
63,インテル Core i9 9820X BOX,https://kakaku.com/item/K0001096318/,Corei99820X (Skylake-XRefresh),インテル,LGA2066,3.3,4.1,10,20,,,16500.0,70486
64,インテル Xeon Platinum 8180 BOX,https://kakaku.com/item/K0000982874/,XeonPlatinum8180 (Skylake-SP),インテル,LGA3647,2.5,3.8,28,56,,38500.0,,1219800
65,インテル Core i7 7700K BOX,https://kakaku.com/item/K0000932815/,Corei77700K (KabyLake-S),インテル,LGA1151,4.2,4.5,4,8,,,8000.0,46460
66,インテル Core i5 6500 BOX,https://kakaku.com/item/K0000808341/,Corei56500 (Skylake),インテル,LGA1151,3.2,3.6,4,4,,,6000.0,19980
67,インテル Core i5 9500F BOX,https://kakaku.com/item/K0001216730/,Corei59500F (CoffeeLakeRefresh),インテル,LGA1151,3.0,4.4,6,6,,9000.0,,21969
68,インテル Pentium Gold G5620 BOX,https://kakaku.com/item/K0001217818/,PentiumGoldG5620 (CoffeeLakeRefresh),インテル,LGA1151,4.0,,2,4,,4000.0,,11870
69,AMD Ryzen 3 2200G BOX,https://kakaku.com/item/K0001031960/,Ryzen32200G,AMD,SocketAM4,3.5,3.7,4,4,2000.0,4000.0,,12170
70,インテル Xeon E-2146G BOX,https://kakaku.com/item/K0001130770/,XeonE-2146G (CoffeeLake),インテル,LGA1151,3.5,4.5,6,12,,,12000.0,41359
71,インテル Pentium Dual-Core G4620 BOX,https://kakaku.com/item/K0000936001/,PentiumDual-CoreG4620 (KabyLake-S),インテル,LGA1151,3.7,,2,4,,3000.0,,12523
72,インテル Xeon E-2136 BOX,https://kakaku.com/item/K0001130766/,XeonE-2136 (CoffeeLake),インテル,LGA1151,3.3,4.5,6,12,,,12000.0,37729
73,インテル Xeon E-2176G BOX,https://kakaku.com/item/K0001130767/,XeonE-2176G (CoffeeLake),インテル,LGA1151,3.7,4.7,6,12,,,12000.0,47849
74,インテル Core i9 9920X BOX,https://kakaku.com/item/K0001096317/,Corei99920X (Skylake-XRefresh),インテル,LGA2066,3.5,4.4,12,24,,,19250.0,81400
75,インテル Celeron G4930 BOX,https://kakaku.com/item/K0001190638/,CeleronG4930 (CoffeeLake),インテル,LGA1151,3.2,,2,2,,,12000.0,4840
76,インテル Pentium Gold G5500 BOX,https://kakaku.com/item/K0001045052/,PentiumGoldG5500 (CoffeeLake-S),インテル,LGA1151,3.8,,2,4,,,4000.0,10221
77,インテル Pentium Dual-Core G4600 BOX,https://kakaku.com/item/K0000933427/,PentiumDual-CoreG4600 (KabyLake-S),インテル,LGA1151,3.6,,2,4,,3000.0,,11165
78,AMD Ryzen 3 1200 BOX,https://kakaku.com/item/K0000986260/,Ryzen31200,AMD,SocketAM4,3.1,3.4,4,4,2000.0,8000.0,,11606
79,インテル Core i3 7100 BOX,https://kakaku.com/item/K0000933419/,Corei37100 (KabyLake-S),インテル,LGA1151,3.9,,2,4,,,3000.0,15412
80,インテル Core i3 8300 BOX,https://kakaku.com/item/K0001045050/,Corei38300 (CoffeeLake-S),インテル,LGA1151,3.7,,4,4,,,8000.0,18565
81,AMD Ryzen 7 2700X 50th Anniversary Edition BOX with Wraith Prism cooler,https://kakaku.com/item/K0001154374/,Ryzen72700X,AMD,SocketAM4,3.7,4.3,8,16,4000.0,16000.0,,39980
82,インテル Xeon E3-1275 v6 BOX,https://kakaku.com/item/K0000957609/,XeonE3-1275V6 (KabyLake-S),インテル,LGA1151,3.8,4.2,4,8,,,8000.0,42575
83,AMD Ryzen Threadripper 2990WX BOX,https://kakaku.com/item/K0001079117/,RyzenThreadripper2990WX,AMD,SocketTR4,3.0,4.2,32,64,16000.0,64000.0,,183130
84,インテル Celeron Dual-Core G3930 BOX,https://kakaku.com/item/K0000933431/,CeleronDual-CoreG3930 (KabyLake-S),インテル,LGA1151,2.9,,2,2,,2000.0,,4785
85,インテル Core i7 3770S BOX,https://kakaku.com/item/K0000368071/,Corei73770S (IvyBridge),インテル,LGA1155,3.1,,4,,,,8000.0,19576
86,インテル Core i7 6700 BOX,https://kakaku.com/item/K0000808337/,Corei76700 (Skylake),インテル,LGA1151,3.4,4.0,4,8,,,8000.0,41093
87,インテル Xeon Gold 6230 BOX,https://kakaku.com/item/K0001159365/,XeonGold6230 (CascadeLake-SP),インテル,LGA3647,2.1,3.9,20,40,,28000.0,,238500
88,AMD A12-9800E BOX,https://kakaku.com/item/K0000994450/,A12-9800E,AMD,SocketAM4,3.1,3.8,4,,2000.0,,,12330
89,インテル Core i3 9350KF BOX,https://kakaku.com/item/K0001152701/,Corei39350KF (CoffeeLake-SRefresh),インテル,LGA1151,4.0,4.6,4,4,,8000.0,,19970
90,AMD Ryzen 7 1800X BOX,https://kakaku.com/item/K0000946573/,Ryzen71800X,AMD,SocketAM4,3.6,4.0,8,16,4000.0,16000.0,,21250
91,インテル Core i5 7600T BOX,https://kakaku.com/item/K0000933411/,Corei57600T (KabyLake-S),インテル,LGA1151,2.8,3.7,4,4,,,6000.0,29890
92,インテル Xeon E3-1230 v6 BOX,https://kakaku.com/item/K0000957610/,XeonE3-1230V6 (KabyLake-S),インテル,LGA1151,3.5,3.9,4,8,,,8000.0,32389
93,インテル Core i7 4770 バルク,https://kakaku.com/item/K0000516806/,Corei74770 (Haswell),インテル,LGA1150,3.4,3.9,4,8,,,8000.0,34980
94,インテル Core i7 7820X,https://kakaku.com/item/K0000970156/,Corei77820X (Skylake-X),インテル,LGA2066,3.6,4.3,8,16,,11000.0,,51480
95,AMD Ryzen Threadripper 2950X BOX,https://kakaku.com/item/K0001079495/,RyzenThreadripper2950X,AMD,SocketTR4,3.5,4.4,16,32,8000.0,32000.0,,75768
96,インテル Core i9 9940X BOX,https://kakaku.com/item/K0001096313/,Corei99940X (Skylake-XRefresh),インテル,LGA2066,3.3,4.4,14,28,,,19250.0,88800
97,AMD Ryzen 3 1300X BOX,https://kakaku.com/item/K0000986259/,Ryzen31300X,AMD,SocketAM4,3.5,3.7,4,4,2000.0,8000.0,,11113
98,AMD A10-9700E BOX,https://kakaku.com/item/K0000994449/,A10-9700E,AMD,SocketAM4,3.0,3.5,4,,2000.0,,,11721
99,AMD Ryzen 5 1600X BOX,https://kakaku.com/item/K0000958311/,Ryzen51600X,AMD,SocketAM4,3.6,4.0,6,12,3000.0,16000.0,,16520
100,インテル Xeon E-2124 BOX,https://kakaku.com/item/K0001130764/,XeonE-2124 (CoffeeLake),インテル,LGA1151,3.3,4.3,4,4,,,8000.0,24859
101,インテル Core i5 7500 BOX,https://kakaku.com/item/K0000933079/,Corei57500 (KabyLake-S),インテル,LGA1151,3.4,3.8,4,4,,,6000.0,27390
102,インテル Xeon Bronze 3204 BOX,https://kakaku.com/item/K0001159423/,XeonBronze3204 (CascadeLake-SP),インテル,LGA3647,1.9,1.9,6,6,,8250.0,,27918
103,インテル Xeon E-2224G BOX,https://kakaku.com/item/K0001193017/,XeonE-2224G (CoffeeLake),インテル,LGA1151,3.5,4.7,4,4,,,12000.0,28269
104,インテル Xeon E5-2609 v4 BOX,https://kakaku.com/item/K0000869927/,XeonE5-2609V4 (Broadwell-EP),インテル,LGA2011-3,1.7,,8,8,,,20000.0,36647
105,インテル Xeon E3-1245 v6 BOX,https://kakaku.com/item/K0000957605/,XeonE3-1245V6 (KabyLake-S),インテル,LGA1151,3.7,4.1,4,8,,,8000.0,39290
106,インテル Xeon E3-1270 v6 BOX,https://kakaku.com/item/K0000957611/,XeonE3-1270V6 (KabyLake-S),インテル,LGA1151,3.8,4.2,4,8,,,8000.0,40538
107,AMD Ryzen Threadripper 1920X BOX,https://kakaku.com/item/K0000987817/,RyzenThreadripper1920X,AMD,SocketTR4,3.5,4.0,12,24,6000.0,32000.0,,44439
108,インテル Core i7 6950X Extreme Edition BOX,https://kakaku.com/item/K0000881569/,Corei76950XExtremeEdition (Broadwell-E),インテル,LGA2011-3,3.0,3.5,10,20,,25000.0,,139800
109,AMD EPYC 7601 BOX,https://kakaku.com/item/K0001087343/,EPYC7601,AMD,,2.2,3.2,32,64,,64000.0,,711259
110,インテル Celeron Dual-Core G1610 バルク,https://kakaku.com/item/K0000459346/,CeleronDual-CoreG1610 (IvyBridge),インテル,LGA1155,2.6,,2,,,,2000.0,4980
111,インテル Pentium Dual-Core G2120 バルク,https://kakaku.com/item/K0000414371/,PentiumDual-CoreG2120 (IvyBridge),インテル,LGA1155,3.1,,2,,,3000.0,,6280
112,インテル Celeron Dual-Core G3900 BOX,https://kakaku.com/item/K0000857596/,CeleronDual-CoreG3900 (Skylake),インテル,LGA1151,2.8,,2,2,,,2000.0,6780
113,インテル Core i3 3240 BOX,https://kakaku.com/item/K0000414362/,Corei33240 (IvyBridge),インテル,LGA1155,3.4,,2,,,,3000.0,9297
114,インテル Core i3 540 バルク,https://kakaku.com/item/K0000079478/,Corei3540,インテル,LGA1156,3.06,,2,,,4000.0,,9980
115,インテル Core 2 Duo E7500 バルク,https://kakaku.com/item/K0000015429/,Core2DuoE7500,インテル,LGA775,2.93,,2,,3000.0,,,9999
116,インテル Core 2 Quad Q6600 バルク,https://kakaku.com/item/05100011185/,Core2QuadQ6600,インテル,LGA775,2.4,,4,,8000.0,,,10979
117,インテル Core 2 Duo E8400 バルク,https://kakaku.com/item/05100011435/,Core2DuoE8400,インテル,LGA775,3.0,,2,,6000.0,,,12522
118,AMD Ryzen 5 1500X BOX,https://kakaku.com/item/K0000958312/,Ryzen51500X,AMD,SocketAM4,3.5,3.7,4,8,2000.0,16000.0,,14318
119,インテル Core i3 7350K BOX,https://kakaku.com/item/K0000933425/,Corei37350K (KabyLake-S),インテル,LGA1151,4.2,,2,4,,,4000.0,16800
120,インテル Core i3 7300 BOX,https://kakaku.com/item/K0000933417/,Corei37300 (KabyLake-S),インテル,LGA1151,4.0,,2,4,,,3000.0,19649
121,インテル Core i3 7300T BOX,https://kakaku.com/item/K0000933421/,Corei37300T (KabyLake-S),インテル,LGA1151,3.5,,2,4,,,4000.0,19722
122,インテル Core i5 7400 BOX,https://kakaku.com/item/K0000933081/,Corei57400 (KabyLake-S),インテル,LGA1151,3.0,3.5,4,4,,,6000.0,21714
123,インテル Xeon E3-1220 v6 BOX,https://kakaku.com/item/K0000957608/,XeonE3-1220V6 (KabyLake-S),インテル,LGA1151,3.0,3.5,4,4,,,8000.0,25260
124,インテル Xeon E-2224 BOX,https://kakaku.com/item/K0001210311/,XeonE-2224 (CoffeeLake),インテル,LGA1151,3.4,4.6,4,4,,,8000.0,26250
125,インテル Xeon Bronze 3104 BOX,https://kakaku.com/item/K0001006707/,XeonBronze3104 (Skylake-SP),インテル,LGA3647,1.7,,6,6,,8250.0,,26839
126,インテル Core i5 8600K BOX,https://kakaku.com/item/K0001002279/,Corei58600K (CoffeeLake-S),インテル,LGA1151,3.6,4.3,6,6,,,9000.0,31900
127,インテル Core 2 Duo E8600 バルク,https://kakaku.com/item/05100011581/,Core2DuoE8600,インテル,LGA775,3.33,,2,,6000.0,,,33432
128,インテル Xeon E-2236 BOX,https://kakaku.com/item/K0001193016/,XeonE-2236 (CoffeeLake),インテル,LGA1151,3.4,4.8,6,12,,,12000.0,36519
129,インテル Xeon E3-1240 v6 BOX,https://kakaku.com/item/K0000957606/,XeonE3-1240V6 (KabyLake-S),インテル,LGA1151,3.7,4.1,4,8,,,8000.0,37258
130,インテル Xeon Bronze 3106 BOX,https://kakaku.com/item/K0000982872/,XeonBronze3106 (Skylake-SP),インテル,LGA3647,1.7,,8,8,,11000.0,,37949
131,インテル Core i7 4770 BOX,https://kakaku.com/item/K0000516805/,Corei74770 (Haswell),インテル,LGA1150,3.4,3.9,4,8,,,8000.0,45000
132,AMD Ryzen Threadripper 1950X BOX,https://kakaku.com/item/K0000987818/,RyzenThreadripper1950X,AMD,SocketTR4,3.4,4.0,16,32,8000.0,32000.0,,55800
133,インテル Xeon Silver 4210 BOX,https://kakaku.com/item/K0001159368/,XeonSilver4210 (CascadeLake-SP),インテル,LGA3647,2.2,3.2,10,20,,14000.0,,62480
134,インテル Xeon Silver 4216 BOX,https://kakaku.com/item/K0001159367/,XeonSilver4216 (CascadeLake-SP),インテル,LGA3647,2.1,3.2,16,32,,22000.0,,126580
135,インテル Core i9 7980XE Extreme Edition BOX,https://kakaku.com/item/K0001008610/,Corei97980XE (Skylake-X),インテル,LGA2066,2.6,4.2,18,36,,24750.0,,166980
136,インテル Xeon Gold 6128 BOX,https://kakaku.com/item/K0000984678/,XeonGold6128 (Skylake-SP),インテル,LGA3647,3.4,3.7,6,12,,19250.0,,205990
137,AMD EPYC 7551 BOX,https://kakaku.com/item/K0001087345/,EPYC7551,AMD,,2.0,3.0,32,64,,64000.0,,532069
138,インテル Xeon W-3275M バルク,https://kakaku.com/item/K0001211650/,XeonW-3275M (CascadeLake),インテル,LGA3647,2.5,4.6,28,56,,38500.0,,967999
139,インテル Celeron G4950 BOX,https://kakaku.com/item/K0001218983/,CeleronG4950 (CoffeeLake),インテル,LGA1151,3.3,,2,2,,,12000.0,6780
140,インテル Core 2 Duo T7500 バルク,https://kakaku.com/item/05100011246/,Core2DuoT7500,インテル,SocketP,2.2,,2,,4000.0,,,6979
141,インテル Pentium Dual-Core G4400 BOX,https://kakaku.com/item/K0000825688/,PentiumDual-CoreG4400 (Skylake),インテル,LGA1151,3.3,,2,2,,,3000.0,8980
142,インテル Core 2 Duo E7300 バルク,https://kakaku.com/item/05100011583/,Core2DuoE7300,インテル,LGA775,2.66,,2,,3000.0,,,9880
143,インテル Core i5 660 バルク,https://kakaku.com/item/K0000079474/,Corei5660,インテル,LGA1156,3.33,,2,,,4000.0,,12980
144,インテル Celeron M 420 BOX,https://kakaku.com/item/05100011018/,CeleronM420,インテル,,1.6,,1,,1000.0,,,13115
145,インテル Core i3 2100 バルク,https://kakaku.com/item/K0000215609/,Corei32100,インテル,LGA1155,3.1,,2,,,,3000.0,14280
146,インテル Core i3 3240 バルク,https://kakaku.com/item/K0000414363/,Corei33240 (IvyBridge),インテル,LGA1155,3.4,,2,,,,3000.0,14980
147,インテル Core i3 6100T BOX,https://kakaku.com/item/K0000825681/,Corei36100T (Skylake),インテル,LGA1151,3.2,,2,4,,,3000.0,19955
148,インテル Core 2 Quad Q9400 バルク,https://kakaku.com/item/05100011579/,Core2QuadQ9400,インテル,LGA775,2.66,,4,,6000.0,,,19979
149,インテル Core i3 7320 BOX,https://kakaku.com/item/K0000933415/,Corei37320 (KabyLake-S),インテル,LGA1151,4.1,,2,4,,,3000.0,20970
150,インテル Core i5 6400 BOX,https://kakaku.com/item/K0000808343/,Corei56400 (Skylake),インテル,LGA1151,2.7,3.3,4,4,,,6000.0,22622
151,インテル Core i5 6600K BOX,https://kakaku.com/item/K0000800542/,Corei56600K (Skylake),インテル,LGA1151,3.5,3.9,4,4,,,6000.0,26480
152,AMD Opteron 2214 HE Socket F BOX,https://kakaku.com/item/05100511100/,Opteron2214HE,AMD,SocketF,2.2,,2,,2000.0,,,27499
153,インテル Xeon E-2124G BOX,https://kakaku.com/item/K0001130769/,XeonE-2124G (CoffeeLake),インテル,LGA1151,3.4,4.5,4,4,,,8000.0,27719
154,インテル Core i5 8600 BOX,https://kakaku.com/item/K0001045048/,Corei58600 (CoffeeLake-S),インテル,LGA1151,3.1,4.3,6,6,,,9000.0,28261
155,インテル Xeon E3-1225 v6 BOX,https://kakaku.com/item/K0000957607/,XeonE3-1225V6 (KabyLake-S),インテル,LGA1151,3.3,3.7,4,4,,,8000.0,29469
156,インテル Core i5 7600K BOX,https://kakaku.com/item/K0000932817/,Corei57600K (KabyLake-S),インテル,LGA1151,3.8,4.2,4,4,,,6000.0,32835
157,インテル Xeon E-2134 BOX,https://kakaku.com/item/K0001130765/,XeonE-2134 (CoffeeLake),インテル,LGA1151,3.5,4.5,4,8,,,8000.0,32999
158,インテル Xeon E5-1620 v4 BOX,https://kakaku.com/item/K0000904452/,XeonE5-1620V4 (Broadwell-EP),インテル,LGA2011-3,3.5,3.8,4,8,,10000.0,,35445
159,インテル Xeon W-2123 BOX,https://kakaku.com/item/K0001031351/,XeonW-2123 (Skylake-W),インテル,LGA2066,3.6,3.9,4,8,,8250.0,,37690
160,インテル Core i7 4930K BOX,https://kakaku.com/item/K0000575494/,Corei74930K (IvyBridgeE),インテル,LGA2011,3.4,,6,,,,12000.0,37908
161,インテル Core i7 3770 バルク,https://kakaku.com/item/K0000368068/,Corei73770,インテル,LGA1155,3.4,3.9,4,8,,,8000.0,37980
162,インテル Core i7 2600 バルク,https://kakaku.com/item/K0000215572/,Corei72600,インテル,LGA1155,3.4,,4,,,,8000.0,38999
163,インテル Core i7 7740X,https://kakaku.com/item/K0000970158/,Corei77740X (KabyLake-X),インテル,LGA2066,4.3,4.5,4,8,,8000.0,,39800
164,インテル Core i7 7700T BOX,https://kakaku.com/item/K0000933077/,Corei77700T (KabyLake-S),インテル,LGA1151,2.9,3.8,4,8,,,8000.0,42240
165,インテル Xeon E-2174G BOX,https://kakaku.com/item/K0001130768/,XeonE-2174G (CoffeeLake),インテル,LGA1151,3.8,4.7,4,8,,,8000.0,42899
