,capacity_sum,generation,PRICE
1824,0.512,2.0,5679.0
1825,4.0,3.0,5696.0
1826,4.0,3.0,5696.0
1827,8.0,3.0,5696.0
1828,8.0,3.0,5696.0
1829,8.0,3.0,5696.0
1830,8.0,3.0,5700.0
1831,8.0,3.0,5700.0
1832,8.0,3.0,5704.0
1833,1.0,3.0,5780.0
1834,1.0,3.0,5780.0
1835,0.512,1.0,5781.0
1836,1.0,2.0,5790.0
1837,1.0,2.0,5790.0
1838,2.0,3.0,5809.0
1839,2.0,3.0,5809.0
1840,8.0,4.0,5817.0
1841,8.0,4.0,5817.0
1842,8.0,4.0,5817.0
1843,0.256,2.0,5818.0
1844,0.256,1.0,5825.0
1845,2.0,2.0,5825.0
1846,1.0,2.0,5856.0
1847,0.512,1.0,5868.0
1848,8.0,4.0,5870.0
1849,8.0,4.0,5870.0
1850,8.0,4.0,5885.0
1851,8.0,3.0,5900.0
1852,8.0,3.0,5900.0
1853,8.0,3.0,5900.0
1854,4.0,3.0,5901.0
1855,0.512,1.0,5902.0
1856,4.0,4.0,5907.0
1857,4.0,3.0,5928.0
1858,8.0,4.0,5940.0
1859,8.0,3.0,5940.0
1860,2.0,3.0,5942.0
1861,8.0,4.0,5957.0
1862,8.0,4.0,5957.0
1863,8.0,4.0,5957.0
1864,2.0,2.0,5970.0
1865,1.0,1.0,5971.0
1866,1.0,2.0,5977.0
1867,4.0,4.0,5978.0
1868,4.0,3.0,5978.0
1869,8.0,4.0,5980.0
1870,4.0,3.0,5995.0
1871,8.0,3.0,5999.0
1872,8.0,3.0,5999.0
1873,8.0,3.0,6000.0
1874,8.0,3.0,6000.0
1875,2.0,2.0,6028.0
1876,4.0,3.0,6050.0
1877,4.0,3.0,6050.0
1878,4.0,3.0,6050.0
1880,0.256,2.0,6050.0
1881,4.0,3.0,6051.0
1882,4.0,3.0,6051.0
1883,4.0,3.0,6051.0
1884,4.0,3.0,6051.0
1885,4.0,3.0,6051.0
1886,1.0,1.0,6051.0
1887,0.512,1.0,6067.0
1888,0.256,1.0,6070.0
1889,1.0,2.0,6071.0
1890,8.0,3.0,6073.0
1891,8.0,3.0,6080.0
1892,2.0,2.0,6091.0
1893,2.0,2.0,6091.0
1894,4.0,3.0,6091.0
1895,4.0,3.0,6091.0
1896,4.0,3.0,6091.0
1897,8.0,4.0,6101.0
1898,8.0,3.0,6105.0
1899,8.0,3.0,6120.0
1900,8.0,3.0,6121.0
1901,1.0,1.0,6124.0
1902,8.0,4.0,6138.0
1903,4.0,4.0,6140.0
1904,4.0,4.0,6140.0
1905,8.0,3.0,6158.0
1906,8.0,3.0,6158.0
1907,8.0,3.0,6158.0
1908,0.512,2.0,6173.0
1909,8.0,3.0,6193.0
1910,2.0,3.0,6196.0
1911,8.0,3.0,6200.0
1912,4.0,3.0,6202.0
1913,4.0,3.0,6210.0
1914,4.0,3.0,6210.0
1915,8.0,4.0,6210.0
1916,8.0,4.0,6210.0
1917,8.0,4.0,6210.0
1918,8.0,4.0,6210.0
1919,8.0,4.0,6224.0
1920,8.0,4.0,6280.0
1921,4.0,3.0,6292.0
1922,4.0,3.0,6292.0
1923,8.0,3.0,6300.0
1924,8.0,3.0,6300.0
1925,2.0,3.0,6320.0
1926,2.0,3.0,6339.0
1927,4.0,3.0,6351.0
1928,4.0,3.0,6351.0
1929,4.0,3.0,6351.0
1930,8.0,4.0,6352.0
1931,4.0,3.0,6353.0
1932,4.0,3.0,6354.0
1933,4.0,3.0,6354.0
1934,4.0,3.0,6354.0
1935,8.0,4.0,6400.0
1936,2.0,3.0,6422.0
1937,8.0,3.0,6437.0
1938,0.128,1.0,6440.0
1939,4.0,3.0,6457.0
1940,4.0,3.0,6457.0
1941,1.024,2.0,6463.0
1942,8.0,4.0,6477.0
1943,0.512,1.0,6477.0
1944,4.0,3.0,6480.0
1945,8.0,4.0,6480.0
1946,6.0,3.0,6488.0
1947,2.0,3.0,6501.0
1948,4.0,3.0,6522.0
1949,8.0,4.0,6545.0
1950,8.0,3.0,6578.0
1951,2.0,2.0,6578.0
1952,1.0,1.0,6578.0
1953,4.0,3.0,6582.0
1954,4.0,3.0,6582.0
1955,4.0,3.0,6600.0
1956,8.0,4.0,6600.0
1957,4.0,4.0,6620.0
1958,4.0,4.0,6629.0
1959,16.0,4.0,6630.0
1960,1.024,2.0,6642.0
1961,8.0,4.0,6642.0
1962,8.0,4.0,6642.0
1963,8.0,4.0,6642.0
1964,8.0,4.0,6642.0
1965,8.0,4.0,6671.0
1966,8.0,4.0,6671.0
1967,1.0,1.0,6681.0
1968,4.0,2.0,6700.0
1969,8.0,3.0,6710.0
1971,8.0,3.0,6734.0
1972,8.0,4.0,6756.0
1973,2.0,3.0,6780.0
1974,2.0,3.0,6780.0
1975,8.0,3.0,6809.0
1976,8.0,4.0,6820.0
1977,8.0,4.0,6824.0
1978,8.0,4.0,6825.0
1979,2.0,2.0,6840.0
1980,2.0,2.0,6880.0
1981,4.0,4.0,6905.0
1982,4.0,4.0,6905.0
1983,3.0,3.0,6921.0
1984,2.0,2.0,6948.0
1985,4.0,3.0,6958.0
1986,4.0,3.0,6957.0
1987,4.0,3.0,6980.0
1988,2.0,2.0,6980.0
1989,4.0,3.0,6985.0
1990,4.0,4.0,6990.0
1991,4.0,4.0,6990.0
1992,4.0,4.0,6998.0
1993,2.0,3.0,7001.0
1994,4.0,3.0,7010.0
1995,4.0,3.0,7019.0
1996,4.0,3.0,7019.0
1997,8.0,4.0,7020.0
1998,8.0,4.0,7020.0
1999,8.0,3.0,7020.0
2000,8.0,3.0,7020.0
2001,8.0,3.0,7020.0
2002,8.0,3.0,7020.0
2003,8.0,3.0,7020.0
2004,8.0,3.0,7020.0
2005,12.0,3.0,7020.0
2006,8.0,4.0,7059.0
2007,4.0,3.0,7099.0
2008,8.0,4.0,7100.0
2009,4.0,3.0,7107.0
2010,8.0,4.0,7120.0
2011,8.0,4.0,7120.0
2012,4.0,4.0,7124.0
2014,4.0,2.0,7200.0
2015,8.0,4.0,7210.0
2016,8.0,4.0,7210.0
2017,8.0,4.0,7210.0
2018,4.0,3.0,7218.0
2019,8.0,4.0,7228.0
2020,4.0,3.0,7235.0
2021,4.0,4.0,7236.0
2022,2.0,2.0,7250.0
2023,4.0,4.0,7261.0
2024,2.0,2.0,7280.0
2025,16.0,3.0,7280.0
2026,8.0,4.0,7280.0
2027,16.0,4.0,7280.0
2028,8.0,3.0,7315.0
2029,8.0,3.0,7315.0
2030,2.0,3.0,7321.0
2031,0.512,1.0,7330.0
2032,4.0,4.0,7333.0
2033,8.0,4.0,7334.0
2035,4.0,3.0,7354.0
2036,8.0,3.0,7354.0
2037,8.0,3.0,7354.0
2038,8.0,3.0,7370.0
2039,8.0,3.0,7380.0
2040,8.0,3.0,7380.0
2041,8.0,3.0,7380.0
2042,8.0,3.0,7380.0
2043,8.0,3.0,7400.0
2044,8.0,4.0,7412.0
2045,8.0,3.0,7425.0
2046,4.0,3.0,7440.0
2047,4.0,3.0,7441.0
2048,8.0,4.0,7445.0
2049,8.0,4.0,7460.0
2050,8.0,4.0,7460.0
2051,12.0,3.0,7470.0
2052,2.0,3.0,7475.0
2053,8.0,4.0,7480.0
2054,16.0,4.0,7500.0
2055,2.0,3.0,7527.0
2056,2.0,2.0,7538.0
2057,2.0,2.0,7538.0
2058,2.0,2.0,7539.0
2059,2.0,2.0,7539.0
2060,2.0,2.0,7539.0
2061,2.0,2.0,7539.0
2062,2.0,2.0,7539.0
2063,1.024,2.0,7558.0
2064,16.0,4.0,7560.0
2065,1.024,2.0,7571.0
2066,4.0,4.0,7572.0
2067,12.0,3.0,7600.0
2068,16.0,4.0,7600.0
2069,16.0,4.0,7600.0
2070,16.0,4.0,7600.0
2071,16.0,4.0,7600.0
2072,16.0,4.0,7600.0
2073,16.0,4.0,7600.0
2074,2.0,2.0,7607.0
2075,4.0,3.0,7614.0
2076,2.0,3.0,7639.0
2078,2.0,2.0,7678.0
2079,4.0,3.0,7678.0
2080,8.0,4.0,7680.0
2081,2.0,3.0,7684.0
2082,8.0,4.0,7689.0
2083,8.0,4.0,7689.0
2084,4.0,3.0,7717.0
2085,4.0,3.0,7720.0
2086,4.0,3.0,7739.0
2087,2.0,3.0,7740.0
2088,1.0,2.0,7761.0
2089,16.0,3.0,7770.0
2090,16.0,3.0,7770.0
2091,4.0,4.0,7774.0
2092,8.0,4.0,7779.0
2093,16.0,4.0,7780.0
2094,2.0,2.0,7780.0
2095,4.0,3.0,7783.0
2096,8.0,3.0,7800.0
2097,16.0,4.0,7800.0
2098,16.0,4.0,7800.0
2099,16.0,4.0,7800.0
2100,16.0,4.0,7800.0
2101,16.0,4.0,7800.0
2102,4.0,3.0,7815.0
2104,4.0,3.0,7816.0
2105,4.0,4.0,7833.0
2106,4.0,3.0,7836.0
2107,8.0,4.0,7840.0
2108,16.0,3.0,7850.0
2109,2.0,2.0,7860.0
2110,2.0,2.0,7860.0
2111,2.0,2.0,7860.0
2112,16.0,4.0,7865.0
2113,16.0,4.0,7865.0
2114,16.0,4.0,7865.0
2115,2.0,2.0,7883.0
2116,4.0,3.0,7929.0
2117,0.256,0.0,7935.0
2118,4.0,3.0,7960.0
2119,8.0,4.0,7970.0
2120,8.0,4.0,7970.0
2121,16.0,4.0,7980.0
2122,2.0,2.0,7983.0
2123,1.0,1.0,8002.0
2124,4.0,3.0,8003.0
2125,8.0,4.0,8007.0
2126,0.256,1.0,8020.0
2127,8.0,4.0,8025.0
2128,8.0,4.0,8030.0
2129,8.0,4.0,8040.0
2130,0.512,1.0,8040.0
2131,8.0,3.0,8048.0
2132,8.0,4.0,8060.0
2133,8.0,4.0,8063.0
2134,16.0,3.0,8070.0
2135,8.0,4.0,8080.0
2136,8.0,3.0,8080.0
2137,8.0,4.0,8085.0
2138,8.0,4.0,8100.0
2139,12.0,3.0,8100.0
2140,8.0,4.0,8102.0
2141,8.0,4.0,8108.0
2142,4.0,3.0,8110.0
2143,4.0,3.0,8110.0
2144,4.0,3.0,8110.0
2145,4.0,4.0,8120.0
2146,16.0,4.0,8127.0
2147,8.0,4.0,8127.0
2148,8.0,4.0,8127.0
2149,8.0,4.0,8127.0
2150,4.0,3.0,8130.0
2151,4.0,3.0,8130.0
2152,4.0,3.0,8130.0
2153,4.0,3.0,8130.0
2154,8.0,4.0,8130.0
2155,8.0,4.0,8130.0
2156,16.0,4.0,8144.0
2157,2.0,3.0,8173.0
2158,8.0,3.0,8179.0
2159,8.0,3.0,8197.0
2160,16.0,3.0,8200.0
2161,16.0,3.0,8200.0
2162,8.0,3.0,8200.0
2163,16.0,4.0,8200.0
2164,16.0,4.0,8200.0
2165,16.0,4.0,8200.0
2166,16.0,4.0,8200.0
2167,16.0,4.0,8200.0
2168,16.0,4.0,8200.0
2169,4.0,3.0,8220.0
2170,2.0,2.0,8234.0
2171,2.0,2.0,8234.0
2172,8.0,4.0,8234.0
2173,8.0,4.0,8234.0
2174,8.0,4.0,8234.0
2175,4.0,4.0,8258.0
2176,4.0,3.0,8274.0
2177,2.0,3.0,8280.0
2178,12.0,3.0,8291.0
2179,2.0,2.0,8293.0
2180,16.0,3.0,8300.0
2181,8.0,3.0,8300.0
2182,16.0,4.0,8300.0
2183,2.0,2.0,8300.0
2184,4.0,3.0,8305.0
2185,2.0,2.0,8315.0
2186,0.256,1.0,8320.0
2187,4.0,3.0,8324.0
2188,4.0,3.0,8324.0
2189,4.0,3.0,8325.0
2190,2.0,2.0,8325.0
2191,2.0,2.0,8325.0
2192,2.0,2.0,8326.0
2193,2.0,2.0,8326.0
2194,2.0,2.0,8326.0
2195,2.0,2.0,8326.0
2196,8.0,4.0,8330.0
2197,8.0,4.0,8350.0
2198,8.0,4.0,8351.0
2199,1.0,1.0,8352.0
2200,8.0,4.0,8360.0
2201,16.0,3.0,8360.0
2202,16.0,3.0,8360.0
2203,16.0,3.0,8360.0
2204,8.0,3.0,8380.0
2205,8.0,3.0,8380.0
2206,8.0,3.0,8380.0
2207,8.0,3.0,8380.0
2208,8.0,3.0,8380.0
2209,8.0,4.0,8388.0
2210,8.0,3.0,8400.0
2211,4.0,3.0,8402.0
2212,16.0,4.0,8413.0
2213,8.0,3.0,8430.0
2214,8.0,3.0,8430.0
2215,8.0,3.0,8469.0
2216,8.0,3.0,8469.0
2217,8.0,3.0,8469.0
2218,16.0,3.0,8470.0
2219,2.0,3.0,8471.0
2220,8.0,4.0,8471.0
2221,16.0,4.0,8490.0
2222,8.0,3.0,8500.0
2223,16.0,4.0,8500.0
2224,16.0,4.0,8500.0
2225,8.0,3.0,8512.0
2226,1.0,2.0,8517.0
2227,4.0,3.0,8518.0
2228,8.0,4.0,8520.0
2229,2.0,2.0,8530.0
2230,8.0,4.0,8550.0
2231,16.0,4.0,8550.0
2232,8.0,3.0,8558.0
2233,4.0,3.0,8564.0
2234,4.0,4.0,8564.0
2235,2.0,3.0,8569.0
2236,2.0,2.0,8569.0
2237,1.0,2.0,8575.0
2238,16.0,4.0,8580.0
2239,1.0,2.0,8586.0
2240,8.0,3.0,8592.0
2241,8.0,3.0,8600.0
2242,16.0,4.0,8600.0
2243,16.0,4.0,8620.0
2244,16.0,4.0,8620.0
2245,16.0,4.0,8620.0
2246,2.0,1.0,8641.0
2247,8.0,3.0,8645.0
2248,4.0,3.0,8652.0
2249,16.0,4.0,8660.0
2250,4.0,3.0,8664.0
2251,8.0,4.0,8678.0
2252,4.0,3.0,8680.0
2253,8.0,4.0,8695.0
2254,8.0,3.0,8700.0
2255,16.0,4.0,8700.0
2256,16.0,4.0,8700.0
2257,16.0,4.0,8700.0
2258,4.0,3.0,8701.0
2259,8.0,3.0,8712.0
2260,8.0,3.0,8712.0
2261,8.0,3.0,8713.0
2262,16.0,3.0,8747.0
2263,8.0,3.0,8755.0
2264,1.0,2.0,8764.0
2265,8.0,4.0,8780.0
2266,16.0,4.0,8800.0
2267,16.0,4.0,8800.0
2268,8.0,3.0,8800.0
2269,8.0,3.0,8800.0
2270,4.0,3.0,8800.0
2271,4.0,3.0,8800.0
2272,4.0,3.0,8815.0
2273,16.0,4.0,8830.0
2274,4.0,4.0,8843.0
2275,8.0,4.0,8860.0
2276,16.0,3.0,8880.0
2277,4.0,4.0,8892.0
2278,16.0,4.0,8900.0
2279,8.0,4.0,8907.0
2280,8.0,4.0,8910.0
2281,16.0,4.0,8910.0
2282,16.0,4.0,8910.0
2283,16.0,4.0,8910.0
2284,8.0,4.0,8923.0
2285,4.0,2.0,8938.0
2286,4.0,3.0,8949.0
2287,2.0,2.0,8954.0
2288,2.0,2.0,8954.0
2290,2.0,2.0,8955.0
2291,2.0,2.0,8955.0
2292,2.0,2.0,8955.0
2293,4.0,4.0,8976.0
2294,8.0,3.0,8980.0
2295,16.0,3.0,8980.0
2296,8.0,3.0,8980.0
2297,16.0,4.0,8980.0
2298,2.0,2.0,8982.0
2299,2.0,2.0,8982.0
2300,2.0,2.0,8982.0
2301,12.0,3.0,9000.0
2302,16.0,4.0,9000.0
2303,16.0,4.0,9000.0
2304,16.0,4.0,9000.0
2305,16.0,4.0,9000.0
2306,16.0,3.0,9020.0
2307,8.0,3.0,9040.0
2308,8.0,3.0,9041.0
2309,8.0,3.0,9041.0
2310,4.0,4.0,9048.0
2311,4.0,4.0,9048.0
2312,16.0,4.0,9050.0
2313,4.0,3.0,9057.0
2314,8.0,3.0,9100.0
2315,8.0,4.0,9103.0
2316,8.0,4.0,9103.0
2317,8.0,4.0,9103.0
2318,2.0,3.0,9103.0
2319,2.0,3.0,9103.0
2320,16.0,4.0,9110.0
2321,8.0,3.0,9111.0
2322,16.0,4.0,9126.0
2323,16.0,3.0,9146.0
2324,2.0,2.0,9146.0
2325,2.0,2.0,9169.0
2326,2.0,3.0,9197.0
2327,2.0,3.0,9197.0
2328,16.0,3.0,9200.0
2329,16.0,3.0,9200.0
2330,16.0,3.0,9200.0
2331,16.0,3.0,9200.0
2332,2.0,2.0,9220.0
2333,8.0,4.0,9235.0
2334,8.0,4.0,9235.0
2335,8.0,4.0,9235.0
2336,4.0,3.0,9235.0
2337,4.0,3.0,9235.0
2338,4.0,3.0,9235.0
2339,4.0,3.0,9235.0
2340,4.0,3.0,9235.0
2341,8.0,3.0,9235.0
2342,4.0,3.0,9240.0
2343,16.0,3.0,9240.0
2344,8.0,3.0,9280.0
2345,4.0,3.0,9294.0
2346,4.0,3.0,9294.0
2347,16.0,3.0,9300.0
2348,4.0,4.0,9301.0
2349,8.0,3.0,9304.0
2350,8.0,3.0,9318.0
2351,2.0,2.0,9319.0
2352,4.0,4.0,9357.0
2353,8.0,3.0,9377.0
2354,1.024,2.0,9400.0
2355,8.0,3.0,9427.0
2356,4.0,3.0,9452.0
2357,2.0,2.0,9477.0
2358,16.0,4.0,9480.0
2359,8.0,3.0,9485.0
2360,2.0,2.0,9489.0
2361,16.0,4.0,9500.0
2362,0.128,1.0,9505.0
2363,16.0,4.0,9515.0
2364,8.0,3.0,9522.0
2365,8.0,4.0,9550.0
2366,4.0,3.0,9558.0
2367,16.0,4.0,9560.0
2368,16.0,4.0,9564.0
2369,16.0,4.0,9577.0
2370,4.0,3.0,9580.0
2371,4.0,3.0,9580.0
2372,4.0,3.0,9580.0
2373,4.0,3.0,9580.0
2374,16.0,4.0,9581.0
2375,16.0,4.0,9600.0
2376,16.0,4.0,9600.0
2377,16.0,4.0,9600.0
2378,16.0,4.0,9600.0
2379,16.0,4.0,9600.0
2380,2.0,2.0,9610.0
2381,8.0,3.0,9633.0
2382,8.0,4.0,9640.0
2383,8.0,3.0,9669.0
2384,8.0,3.0,9676.0
2385,16.0,4.0,9700.0
2386,16.0,4.0,9710.0
2387,0.512,1.0,9723.0
2388,16.0,3.0,9735.0
2389,16.0,3.0,9735.0
2390,16.0,4.0,9760.0
2391,2.0,2.0,9763.0
2392,16.0,4.0,9780.0
2393,16.0,4.0,9780.0
2394,16.0,4.0,9780.0
2395,16.0,4.0,9780.0
2396,16.0,4.0,9818.0
2397,16.0,4.0,9820.0
2398,4.0,3.0,9829.0
2399,8.0,3.0,9832.0
2400,4.0,3.0,9850.0
2401,8.0,3.0,9860.0
2402,4.0,3.0,9875.0
2403,4.0,3.0,9878.0
2404,4.0,3.0,9878.0
2405,4.0,2.0,9878.0
2406,8.0,3.0,9880.0
2407,8.0,3.0,9880.0
2408,8.0,3.0,9880.0
2409,8.0,3.0,9880.0
2410,4.0,4.0,9887.0
2411,2.0,2.0,9910.0
2412,8.0,4.0,9955.0
2413,8.0,3.0,9960.0
2414,8.0,3.0,9976.0
2415,8.0,4.0,10000.0
2416,8.0,4.0,10000.0
2417,16.0,4.0,10000.0
2418,16.0,4.0,10000.0
2419,16.0,3.0,10000.0
2420,16.0,4.0,10000.0
2421,2.0,2.0,10008.0
2422,2.0,2.0,10008.0
2423,4.0,2.0,10018.0
2424,2.0,3.0,10057.0
2425,4.0,4.0,10065.0
2426,8.0,4.0,10082.0
2427,8.0,3.0,10093.0
2428,16.0,4.0,10100.0
2429,16.0,4.0,10100.0
2430,2.0,3.0,10104.0
2431,4.0,3.0,10104.0
2432,4.0,3.0,10104.0
2433,4.0,3.0,10104.0
2434,4.0,3.0,10104.0
2435,16.0,4.0,10110.0
2436,16.0,4.0,10120.0
2437,16.0,3.0,10140.0
2438,8.0,4.0,10150.0
2439,16.0,3.0,10150.0
2440,16.0,4.0,10155.0
2441,16.0,4.0,10155.0
2442,16.0,4.0,10155.0
2443,16.0,4.0,10156.0
2444,8.0,3.0,10164.0
2445,8.0,3.0,10164.0
2446,8.0,3.0,10165.0
2447,8.0,3.0,10217.0
2448,4.0,3.0,10225.0
2449,4.0,3.0,10225.0
2450,4.0,3.0,10246.0
2451,16.0,4.0,10260.0
2452,16.0,4.0,10260.0
2453,16.0,4.0,10260.0
2454,16.0,4.0,10260.0
2455,16.0,4.0,10260.0
2456,2.0,3.0,10280.0
2457,2.0,3.0,10280.0
2458,16.0,4.0,10285.0
2459,16.0,3.0,10290.0
2460,16.0,3.0,10290.0
2461,16.0,3.0,10290.0
2462,16.0,3.0,10290.0
2463,4.0,2.0,10300.0
2464,8.0,4.0,10357.0
2465,8.0,4.0,10357.0
2466,8.0,3.0,10357.0
2467,8.0,3.0,10357.0
2468,16.0,4.0,10368.0
2469,4.0,2.0,10370.0
2470,8.0,3.0,10370.0
2471,16.0,4.0,10385.0
2472,4.0,4.0,10405.0
2473,8.0,3.0,10407.0
2474,8.0,3.0,10407.0
2475,8.0,3.0,10407.0
2476,8.0,3.0,10407.0
2477,8.0,4.0,10414.0
2478,16.0,4.0,10450.0
2479,16.0,4.0,10450.0
2480,16.0,4.0,10450.0
2481,16.0,4.0,10450.0
2482,16.0,4.0,10450.0
2483,16.0,3.0,10450.0
2484,2.0,2.0,10455.0
2485,8.0,3.0,10458.0
2486,1.0,1.0,10467.0
2487,16.0,3.0,10500.0
2488,16.0,3.0,10500.0
2489,16.0,3.0,10500.0
2490,16.0,3.0,10500.0
2491,16.0,3.0,10500.0
2492,16.0,3.0,10500.0
2493,16.0,4.0,10519.0
2494,16.0,4.0,10530.0
2495,16.0,4.0,10530.0
2496,0.512,0.0,10554.0
2497,8.0,4.0,10558.0
2498,16.0,4.0,10563.0
2499,4.0,3.0,10580.0
2500,8.0,3.0,10589.0
2501,2.0,2.0,10609.0
2502,16.0,4.0,10615.0
2503,2.0,3.0,10621.0
2504,16.0,4.0,10643.0
2505,16.0,4.0,10643.0
2506,16.0,4.0,10643.0
2507,16.0,4.0,10643.0
2508,16.0,4.0,10643.0
2509,16.0,4.0,10643.0
2510,16.0,4.0,10643.0
2511,8.0,3.0,10646.0
2512,16.0,4.0,10656.0
2513,16.0,3.0,10700.0
2514,16.0,3.0,10700.0
2515,16.0,4.0,10700.0
2516,2.0,2.0,10725.0
2517,2.0,3.0,10731.0
2518,2.0,2.0,10760.0
2519,2.0,2.0,10760.0
2520,16.0,3.0,10776.0
2521,2.0,2.0,10780.0
2522,16.0,4.0,10780.0
2523,16.0,4.0,10789.0
2524,16.0,3.0,10800.0
2525,1.0,1.0,10801.0
2526,16.0,4.0,10824.0
2527,16.0,4.0,10868.0
2528,16.0,4.0,10880.0
2529,16.0,4.0,10890.0
2530,16.0,4.0,10900.0
2531,8.0,3.0,10907.0
2532,8.0,4.0,10907.0
2533,16.0,3.0,10938.0
2534,4.0,3.0,10946.0
2535,16.0,4.0,10980.0
2536,8.0,4.0,10980.0
2537,2.0,3.0,10984.0
2538,16.0,3.0,11000.0
2539,16.0,4.0,11000.0
2540,16.0,4.0,11000.0
2541,16.0,4.0,11000.0
2542,16.0,4.0,11000.0
2543,16.0,3.0,11000.0
2544,16.0,4.0,11011.0
2545,16.0,4.0,11012.0
2546,4.0,3.0,11090.0
2547,16.0,4.0,11109.0
2548,16.0,4.0,11110.0
2549,8.0,3.0,11120.0
2550,16.0,4.0,11142.0
2551,2.0,3.0,11148.0
2552,2.0,3.0,11148.0
2553,8.0,4.0,11183.0
2554,8.0,4.0,11183.0
2555,8.0,4.0,11183.0
2556,8.0,4.0,11183.0
2557,16.0,4.0,11198.0
2558,8.0,3.0,11200.0
2559,16.0,3.0,11200.0
2560,16.0,3.0,11200.0
2561,16.0,3.0,11200.0
2562,16.0,3.0,11200.0
2563,16.0,3.0,11200.0
2564,16.0,4.0,11200.0
2565,16.0,4.0,11200.0
2566,16.0,4.0,11200.0
2567,16.0,3.0,11201.0
2568,4.0,3.0,11204.0
2569,2.0,2.0,11223.0
2570,1.024,2.0,11228.0
2571,2.0,2.0,11230.0
2572,8.0,3.0,11235.0
2573,8.0,3.0,11249.0
2574,8.0,3.0,11252.0
2575,8.0,3.0,11252.0
2576,8.0,3.0,11259.0
2577,8.0,4.0,11275.0
2578,16.0,3.0,11277.0
2579,16.0,3.0,11278.0
2580,16.0,4.0,11300.0
2581,16.0,4.0,11300.0
2582,16.0,4.0,11332.0
2583,16.0,4.0,11358.0
2584,16.0,4.0,11358.0
2585,8.0,4.0,11369.0
2586,2.0,2.0,11384.0
2587,16.0,3.0,11400.0
2588,8.0,4.0,11440.0
2589,8.0,4.0,11440.0
2590,8.0,4.0,11440.0
2591,8.0,4.0,11453.0
2592,8.0,4.0,11453.0
2593,16.0,3.0,11500.0
2594,16.0,3.0,11500.0
2595,16.0,4.0,11502.0
2596,4.0,3.0,11505.0
2597,8.0,4.0,11550.0
2598,2.0,2.0,11592.0
2599,8.0,3.0,11598.0
2600,16.0,4.0,11621.0
2601,16.0,4.0,11668.0
2602,8.0,3.0,11677.0
2603,8.0,3.0,11677.0
2604,16.0,4.0,11712.0
2605,6.0,3.0,11712.0
2606,16.0,4.0,11715.0
2607,8.0,3.0,11721.0
2608,8.0,4.0,11721.0
2609,8.0,3.0,11780.0
2610,8.0,3.0,11780.0
2611,8.0,4.0,11820.0
2612,16.0,4.0,11835.0
2613,8.0,3.0,11853.0
2614,8.0,4.0,11880.0
2615,16.0,4.0,11927.0
2616,16.0,4.0,11927.0
2617,16.0,4.0,11927.0
2618,16.0,4.0,11927.0
2619,16.0,4.0,11927.0
2620,1.0,1.0,11930.0
2621,16.0,4.0,11979.0
2622,16.0,4.0,11980.0
2623,16.0,4.0,11980.0
2624,16.0,4.0,12000.0
2625,16.0,4.0,12039.0
2626,8.0,3.0,12045.0
2627,16.0,4.0,12089.0
2628,8.0,3.0,12094.0
2629,8.0,3.0,12095.0
2630,8.0,3.0,12095.0
2631,8.0,3.0,12095.0
2632,8.0,3.0,12101.0
2634,8.0,3.0,12100.0
2635,8.0,3.0,12100.0
2636,8.0,3.0,12100.0
2637,8.0,3.0,12102.0
2638,0.512,0.0,12110.0
2639,16.0,4.0,12151.0
2640,16.0,4.0,12180.0
2641,16.0,4.0,12180.0
2642,16.0,4.0,12199.0
2643,8.0,3.0,12202.0
2644,16.0,3.0,12230.0
2645,4.0,3.0,12257.0
2646,4.0,2.0,12257.0
2647,4.0,2.0,12257.0
2648,8.0,3.0,12298.0
2649,4.0,4.0,12304.0
2650,16.0,4.0,12307.0
2651,16.0,4.0,12307.0
2652,16.0,4.0,12307.0
2653,8.0,3.0,12319.0
2654,16.0,3.0,12320.0
2655,16.0,3.0,12353.0
2656,16.0,3.0,12366.0
2657,3.0,3.0,12386.0
2658,3.0,3.0,12386.0
2659,16.0,4.0,12395.0
2660,16.0,4.0,12405.0
2661,0.512,0.0,12443.0
2662,16.0,4.0,12446.0
2663,6.0,3.0,12464.0
2664,16.0,4.0,12480.0
2665,16.0,3.0,12507.0
2666,16.0,4.0,12508.0
2667,8.0,3.0,12546.0
2668,8.0,3.0,12584.0
2669,8.0,3.0,12584.0
2670,8.0,3.0,12584.0
2672,8.0,4.0,12615.0
2673,8.0,4.0,12650.0
2674,16.0,4.0,12671.0
2675,8.0,3.0,12716.0
2676,8.0,3.0,12747.0
2677,16.0,4.0,12749.0
2678,8.0,3.0,12750.0
2679,8.0,3.0,12760.0
2680,16.0,4.0,12782.0
2681,16.0,4.0,12800.0
2682,8.0,3.0,12840.0
2683,16.0,4.0,12851.0
2684,16.0,4.0,12861.0
2685,16.0,4.0,12864.0
2686,8.0,3.0,12898.0
2687,16.0,4.0,12900.0
2688,16.0,4.0,12900.0
2689,8.0,4.0,12975.0
2690,16.0,4.0,12976.0
2691,16.0,4.0,12980.0
2692,4.0,2.0,12980.0
2693,16.0,4.0,12980.0
2694,8.0,4.0,12996.0
2695,8.0,4.0,12996.0
2696,16.0,4.0,13017.0
2697,8.0,3.0,13035.0
2698,8.0,4.0,13107.0
2699,8.0,4.0,13107.0
2700,16.0,4.0,13109.0
2701,16.0,4.0,13109.0
2702,16.0,4.0,13109.0
2703,16.0,4.0,13110.0
2704,16.0,3.0,13158.0
2705,8.0,3.0,13180.0
2706,8.0,3.0,13180.0
