126,Palit Microsystems NE6166S018J9-161F (GeForce GTX1660 SUPER StormX) [PCIExp 6GB] ドスパラWeb限定モデル,https://kakaku.com/item/K0001207177/,NVIDIA GeForceGTX1660SUPER,1408,6.0,192.0,14.0,PCIExpress3.0x16,26980
127,ELSA NVIDIA Quadro RTX 4000 ENQR4000-8GER [PCIExp 8GB],https://kakaku.com/item/K0001132780/,NVIDIA QuadroRTX4000,2304,8.0,256.0,,PCIExpress3.0x16,142400
128,玄人志向 GF-GT1030-E2GB/LP/D5 [PCIExp 2GB],https://kakaku.com/item/K0001145788/,NVIDIA GeForceGT1030,384,2.0,64.0,6.008,PCIExpress3.0x4 接続スロット：PCI-Expressx16,9218
129,Palit Microsystems NE6206ST19P2-1061J (GeForce RTX2060 SUPER JS 8GB) [PCIExp 8GB] ドスパラWeb限定モデル,https://kakaku.com/item/K0001173639/,NVIDIA GeForceRTX2060SUPER,2176,8.0,256.0,14.0,PCIExpress3.0x16,47322
130,GIGABYTE AORUS GV-N208TAORUS X-11GC [PCIExp 11GB],https://kakaku.com/item/K0001113735/,NVIDIA GeForceRTX2080Ti,4352,11.0,352.0,14.14,PCIExpress3.0x16,178017
131,MSI R7 240 2GD3 64b LP [PCIExp 2GB],https://kakaku.com/item/K0001051737/,AMD RadeonR7240,320,2.0,64.0,,PCIExpress3.0x8 接続スロット：PCI-Expressx16,4378
132,玄人志向 GF-GTX1050Ti-E4GB/DF3 [PCIExp 4GB],https://kakaku.com/item/K0001173593/,NVIDIA GeForceGTX1050Ti,768,4.0,128.0,7.008,PCIExpress3.0x16,13420
133,玄人志向 GF-GTX1650-E4GB/OC/DF [PCIExp 4GB],https://kakaku.com/item/K0001152723/,NVIDIA GeForceGTX1650,896,4.0,128.0,8.0,PCIExpress3.0x16,16141
134,ASRock Phantom Gaming D Radeon RX580 8G OC [PCIExp 8GB],https://kakaku.com/item/K0001101046/,AMD RadeonRX580,2304,8.0,256.0,8.0,PCIExpress3.0x16,19148
135,MSI GeForce RTX 2060 SUPER VENTUS XS J OC [PCIExp 8GB],https://kakaku.com/item/K0001207971/,NVIDIA GeForceRTX2060SUPER,2176,8.0,256.0,14.0,PCIExpress3.0x16,49565
136,MSI GeForce RTX 2070 SUPER GAMING Z TRIO [PCIExp 8GB],https://kakaku.com/item/K0001217730/,NVIDIA GeForceRTX2070SUPER,2560,8.0,256.0,15.5,PCIExpress3.0x16,79750
137,Colorful GeForce GTX 1650 SUPER NB 4G [PCIExp 4GB],https://kakaku.com/item/K0001214304/,NVIDIA GeForceGTX1650SUPER,1280,4.0,128.0,12.0,PCIExpress3.0x16,19990
138,MSI MSI Radeon RX 5700 8G [PCIExp 8GB],https://kakaku.com/item/K0001172584/,AMD RadeonRX5700,2304,8.0,256.0,14.0,PCIExpress4.0x16,39700
139,玄人志向 GALAKURO GAMING GG-RTX2060SP-E8GB/DF [PCIExp 8GB],https://kakaku.com/item/K0001173225/,NVIDIA GeForceRTX2060SUPER,2176,8.0,256.0,14.0,PCIExpress3.0x16,45800
140,ASUS ROG-STRIX-RTX2060-O6G-GAMING [PCIExp 6GB],https://kakaku.com/item/K0001119383/,NVIDIA GeForceRTX2060,1920,6.0,192.0,,PCIExpress,49053
141,ZOTAC ZOTAC GAMING GeForce RTX 2080 AMP Extreme ZT-T20800B-10P [PCIExp 8GB],https://kakaku.com/item/K0001119514/,NVIDIA GeForceRTX2080,2944,8.0,256.0,14.4,PCIExpress3.0,79444
142,ASRock Phantom Gaming X Radeon VII 16G [PCIExp 16GB],https://kakaku.com/item/K0001128286/,AMD RadeonVII,3840,16.0,4096.0,1.0,PCIExpress3.0x16,91185
143,ASUS TUF-GTX1650-O4G-GAMING [PCIExp 4GB],https://kakaku.com/item/K0001194293/,NVIDIA GeForceGTX1650,896,4.0,128.0,8.002,PCIExpress3.0,18134
144,玄人志向 GF-GT710-E2GB/LP/P [PCIExp 2GB],https://kakaku.com/item/K0001205036/,NVIDIA GeForceGT710,192,2.0,64.0,1.6,PCIExpress2.0x8,4729
145,ASUS TUF-GTX1660-O6G-GAMING [PCIExp 6GB],https://kakaku.com/item/K0001140064/,NVIDIA GeForceGTX1660,1408,6.0,192.0,8.002,PCIExpress3.0,25221
146,ASUS DUAL-RTX2060S-O8G-EVO [PCIExp 8GB],https://kakaku.com/item/K0001178059/,NVIDIA GeForceRTX2060SUPER,2176,8.0,256.0,14.0,PCIExpress3.0,52786
147,GIGABYTE GV-N207SGAMING OC-8GD [PCIExp 8GB],https://kakaku.com/item/K0001218164/,NVIDIA GeForceRTX2070SUPER,2560,8.0,256.0,14.0,PCIExpress3.0x16,63778
148,GIGABYTE GV-N208SAORUS-8GC [PCIExp 8GB],https://kakaku.com/item/K0001176801/,NVIDIA GeForceRTX2080SUPER,3072,8.0,256.0,15.5,PCIExpress3.0x16,102290
149,玄人志向 RD-RX560-E2GB/OC REV2.0 [PCIExp 2GB],https://kakaku.com/item/K0001045284/,AMD RadeonRX560,1024,2.0,128.0,6.0,PCIExpress3.0x8 接続スロット：PCI-Expressx16,9579
150,ASUS GTX1650-O4G-LP-BRK [PCIExp 4GB],https://kakaku.com/item/K0001187538/,NVIDIA GeForceGTX1650,896,4.0,128.0,8.002,PCIExpress3.0,20977
151,ELSA ELSA GeForce RTX 2080 Ti ERAZOR GAMING GD2080-11GERTES2 [PCIExp 11GB],https://kakaku.com/item/K0001176226/,NVIDIA GeForceRTX2080Ti,4352,11.0,352.0,14.0,PCIExpress3.0x16,153978
152,玄人志向 RD-R5-230-E1GB/HS [PCIExp 1GB],https://kakaku.com/item/K0001130126/,AMD RadeonR5230,160,1.0,64.0,1.334,PCIExpress2.1x16,3638
153,MSI N730K-2GD5LP/OCV1 [PCIExp 2GB],https://kakaku.com/item/K0000943365/,NVIDIA GeForceGT730(64-bitGDDR5),384,2.0,64.0,5.0,PCIExpress2.0,6094
154,ELSA NVIDIA Quadro P400 EQP400-2GER [PCIExp 2GB],https://kakaku.com/item/K0000941948/,NVIDIA QuadroP400,256,2.0,64.0,,PCIExpress3.0x16,15999
155,MSI GeForce GTX 1650 SUPER AERO ITX OC [PCIExp 4GB],https://kakaku.com/item/K0001214542/,NVIDIA GeForceGTX1650SUPER,1280,4.0,128.0,12.0,PCIExpress3.0x16,21478
156,玄人志向 GALAKURO GK-GTX1660Ti-E6GB/MINI [PCIExp 6GB],https://kakaku.com/item/K0001145789/,NVIDIA GeForceGTX1660Ti,1536,6.0,192.0,12.0,PCIExpress3.0x16,34609
157,ASUS ROG-STRIX-RXVEGA56-O8G-GAMING [PCIExp 8GB],https://kakaku.com/item/K0001026807/,AMD RadeonRXVega56,3584,8.0,2048.0,0.8,PCIExpress3.0,40188
158,ASRock Radeon RX 5700 XT Challenger D 8G OC [PCIExp 8GB],https://kakaku.com/item/K0001186912/,AMD RadeonRX5700XT,2560,8.0,256.0,14.0,PCIExpress4.0x16,49480
159,GIGABYTE GV-N207SGAMING OC WHITE-8GD [PCIExp 8GB],https://kakaku.com/item/K0001195781/,NVIDIA GeForceRTX2070SUPER,2560,8.0,256.0,14.0,PCIExpress3.0x16,66800
160,ELSA NVIDIA Quadro P4000 EQP4000-8GER [PCIExp 8GB],https://kakaku.com/item/K0000941944/,NVIDIA QuadroP4000,1792,8.0,256.0,,PCIExpress3.0x16,105489
161,ELSA ELSA GeForce RTX 2080 Ti ST GD2080-11GERTST [PCIExp 11GB],https://kakaku.com/item/K0001152560/,NVIDIA GeForceRTX2080Ti,4352,11.0,352.0,14.0,PCIExpress3.0x16,143401
162,玄人志向 GF-GT710-E2GB/HS [PCIExp 2GB],https://kakaku.com/item/K0001173594/,NVIDIA GeForceGT710,192,2.0,64.0,1.0,PCIExpress2.0x16,4280
163,ELSA ELSA GeForce GT 730 1GB QD GD730-1GERQD [PCIExp 1GB],https://kakaku.com/item/K0000741594/,NVIDIA GeForceGT730(64-bitDDR3),384,1.0,,,PCIExpress2.0x8 接続スロット：PCI-Expressx16,11980
164,ASUS TUF-GTX1650S-O4G-GAMING [PCIExp 4GB],https://kakaku.com/item/K0001214538/,NVIDIA GeForceGTX1650SUPER,1280,4.0,128.0,12.002,PCIExpress3.0,23585
165,玄人志向 GALAKURO GAMING GG-GTX1660-E6GB/DF [PCIExp 6GB],https://kakaku.com/item/K0001171866/,NVIDIA GeForceGTX1660,1408,6.0,192.0,8.0,PCIExpress3.0x16,24728
166,ASUS TUF-GTX1660S-O6G-GAMING [PCIExp 6GB],https://kakaku.com/item/K0001215823/,NVIDIA GeForceGTX1660SUPER,1408,6.0,192.0,14.002,PCIExpress3.0,31751
167,ASUS ROG-STRIX-GTX1660TI-O6G-GAMING [PCIExp 6GB],https://kakaku.com/item/K0001133238/,NVIDIA GeForceGTX1660Ti,1536,6.0,192.0,12.002,PCIExpress3.0,39787
168,MSI GeForce RTX 2080 SUPER VENTUS XS OC [PCIExp 8GB],https://kakaku.com/item/K0001205631/,NVIDIA GeForceRTX2080SUPER,3072,8.0,256.0,15.5,PCIExpress3.0x16,86897
169,ZOTAC ZOTAC GAMING GeForce RTX 2080 Ti AMP ZT-T20810D-10P [PCIExp 11GB],https://kakaku.com/item/K0001091038/,NVIDIA GeForceRTX2080Ti,4352,11.0,352.0,,PCIExpress3.0x16,149800
170,ASUS DUAL-RTX2080TI-O11G [PCIExp 11GB],https://kakaku.com/item/K0001082412/,NVIDIA GeForceRTX2080Ti,4352,11.0,352.0,14.0,PCIExpress3.0,152569
171,MSI GeForce RTX 2080 Ti SEA HAWK X [PCIExp 11GB],https://kakaku.com/item/K0001163354/,NVIDIA GeForceRTX2080Ti,4352,11.0,352.0,7.0,PCIExpress3.0x16,207548
172,Palit Microsystems NE5T7100HD46-2087F (GeForce GT710 2GB) [PCIExp 2GB] ドスパラWeb限定モデル,https://kakaku.com/item/K0001217659/,NVIDIA GeForceGT710,192,2.0,64.0,2.5,PCIExpress2.0x8,4580
173,GIGABYTE GV-N166TOC-6GD [PCIExp 6GB],https://kakaku.com/item/K0001133236/,NVIDIA GeForceGTX1660Ti,1536,6.0,192.0,12.0,PCIExpress3.0x16,34602
174,ASUS TURBO-RTX2060-6G [PCIExp 6GB],https://kakaku.com/item/K0001124219/,NVIDIA GeForceRTX2060,1920,6.0,192.0,14.0,PCIExpress,42799
175,ZOTAC ZOTAC GAMING GeForce RTX 2060 SUPER AMP ZT-T20610D-10P [PCIExp 8GB],https://kakaku.com/item/K0001184415/,NVIDIA GeForceRTX2060SUPER,2176,8.0,256.0,14.0,PCIExpress3.0x16,49800
176,GIGABYTE GV-N206SGAMING OC-8GC [PCIExp 8GB],https://kakaku.com/item/K0001173223/,NVIDIA GeForceRTX2060SUPER,2176,8.0,256.0,14.0,PCIExpress3.0x16,49980
177,Palit Microsystems NE6208SH20P2-1040G (GeForce RTX2080 SUPER GRP 8GB) [PCIExp 8GB] ドスパラWeb限定モデル,https://kakaku.com/item/K0001176900/,NVIDIA GeForceRTX2080SUPER,3072,8.0,,15.5,PCIExpress3.0x16,87280
178,PowerColor PowerColor Radeon VII 16GB HBM2 AXVII 16GBHBM2-3DH [PCIExp 16GB],https://kakaku.com/item/K0001128284/,AMD RadeonVII,3840,16.0,4096.0,1.0,PCIExpress3.0,97609
179,ASUS TURBO-RTX2080TI-11G [PCIExp 11GB],https://kakaku.com/item/K0001082413/,NVIDIA GeForceRTX2080Ti,4352,11.0,352.0,14.0,PCIExpress3.0,142669
180,ASUS ROG-STRIX-GTX1650-O4G-GAMING [PCIExp 4GB],https://kakaku.com/item/K0001156961/,NVIDIA GeForceGTX1650,896,4.0,128.0,8.002,PCIExpress3.0,21980
181,GIGABYTE GV-R57GAMING OC-8GD [PCIExp 8GB],https://kakaku.com/item/K0001186003/,AMD RadeonRX5700,2304,8.0,256.0,14.0,PCIExpress4.0x16,41554
182,ASUS ROG-STRIX-RTX2060S-O8G-GAMING [PCIExp 8GB],https://kakaku.com/item/K0001175925/,NVIDIA GeForceRTX2060SUPER,2176,8.0,256.0,14.0,PCIExpress3.0,57915
183,MSI GeForce RTX 2070 GAMING 8G [PCIExp 8GB],https://kakaku.com/item/K0001115212/,NVIDIA GeForceRTX2070,2304,8.0,256.0,14.0,PCIExpress3.0x16,59384
184,SAPPHIRE SAPPHIRE NITRO+ RADEON RX VEGA 64 DUAL HDMI/DUAL DP (UEFI) SAP-VEGA64NITROV2/11275-03-40G [PCIExp 8GB],https://kakaku.com/item/K0001140831/,AMD RadeonRXVega64,4096,8.0,2048.0,1.9,PCIExpress3.0x16,60549
185,ASUS TURBO-RTX2080S-8G-EVO [PCIExp 8GB],https://kakaku.com/item/K0001211455/,NVIDIA GeForceRTX2080SUPER,3072,8.0,256.0,15.5,PCIExpress3.0,96972
186,玄人志向 GF-GTX1060-E6GB/GD5X [PCIExp 6GB],https://kakaku.com/item/K0001114650/,NVIDIA GeForceGTX1060,1280,6.0,192.0,8.008,PCIExpress3.0x16,27478
187,ASUS DUAL-GTX1660TI-6G [PCIExp 6GB],https://kakaku.com/item/K0001195296/,NVIDIA GeForceGTX1660Ti,1536,6.0,192.0,12.002,PCIExpress3.0,31020
188,ELSA ELSA GeForce GTX 1660 Super S.A.C GD1660-6GERSS [PCIExp 6GB],https://kakaku.com/item/K0001217227/,NVIDIA GeForceGTX1660SUPER,1408,6.0,192.0,14.0,PCIExpress3.0x16,35008
189,ZOTAC ZOTAC GAMING GeForce GTX 1660 Ti AMP 6GB GDDR6 ZT-T16610D-10M [PCIExp 6GB],https://kakaku.com/item/K0001138277/,NVIDIA GeForceGTX1660Ti,1536,6.0,192.0,12.0,PCIExpress3.0x16,36406
190,ASRock Radeon RX 5700 Challenger D 8G OC [PCIExp 8GB],https://kakaku.com/item/K0001186913/,AMD RadeonRX5700,2304,8.0,256.0,14.0,PCIExpress4.0x16,43696
191,ELSA NVIDIA Quadro P1000 EQP1000-4GER [PCIExp 4GB],https://kakaku.com/item/K0000941946/,NVIDIA QuadroP1000,640,4.0,128.0,,PCIExpress3.0x16,44800
192,MSI GeForce RTX 2070 VENTUS GP [PCIExp 8GB],https://kakaku.com/item/K0001217228/,NVIDIA GeForceRTX2070,2304,8.0,256.0,14.0,PCIExpress3.0x16,55880
193,ASUS ROG-STRIX-RTX2060S-O8G-EVO-GAMING [PCIExp 8GB],https://kakaku.com/item/K0001211456/,NVIDIA GeForceRTX2060SUPER,2176,8.0,256.0,14.0,PCIExpress3.0,59673
194,ELSA ELSA GeForce RTX 2070 Super ERAZOR GAMING GD2070-8GERSES [PCIExp 8GB],https://kakaku.com/item/K0001174062/,NVIDIA GeForceRTX2070SUPER,2560,8.0,256.0,14.0,PCIExpress3.0x16,67422
195,ZOTAC ZOTAC GAMING GeForce RTX 2080 Ti AMP Extreme ZT-T20810B-10P [PCIExp 11GB],https://kakaku.com/item/K0001135566/,NVIDIA GeForceRTX2080Ti,4352,11.0,352.0,14.4,PCIExpress3.0x16,180873
196,GIGABYTE GV-N1030SL-2GL [PCIExp 2GB],https://kakaku.com/item/K0001002215/,NVIDIA GeForceGT1030,384,2.0,64.0,6.008,PCIExpress3.0x16,10492
197,SAPPHIRE SAPPHIRE PULSE RADEON RX 570 8G GDDR5 DUAL HDMI/DUAL DP OC W/BP (UEFI) [PCIExp 8GB],https://kakaku.com/item/K0001125314/,AMD RadeonRX570,2048,8.0,256.0,7.0,PCIExpress3.0x16,18273
198,ASUS TURBO-RTX2060S-8G-EVO [PCIExp 8GB],https://kakaku.com/item/K0001191899/,NVIDIA GeForceRTX2060SUPER,2176,8.0,256.0,14.0,PCIExpress3.0,48980
199,PowerColor PowerColor Red Devil Radeon RX 5700 XT AXRX 5700XT 8GBD6-3DHE/OC [PCIExp 8GB],https://kakaku.com/item/K0001186027/,AMD RadeonRX5700XT,2560,8.0,256.0,14.0,PCIExpress4.0,55880
200,ZOTAC ZOTAC GAMING GeForce RTX 2080 Ti ArcticStorm ZT-T20810K-30P [PCIExp 11GB],https://kakaku.com/item/K0001144020/,NVIDIA GeForceRTX2080Ti,4352,11.0,352.0,14.0,PCIExpress3.0x16,204614
201,MSI GeForce GTX 1050 Ti GAMING X 4G [PCIExp 4GB],https://kakaku.com/item/K0000919131/,NVIDIA GeForceGTX1050Ti,768,4.0,128.0,7.108,PCIExpress3.0x16,16478
202,SAPPHIRE SAPPHIRE NITRO+ RADEON RX 580 8G GDDR5 OC SA-RX580-8GD5N+001V2/11265-01-20G [PCIExp 8GB],https://kakaku.com/item/K0001122412/,AMD RadeonRX580,2304,8.0,256.0,8.0,PCIExpress3.0x16,24065
203,ASUS DUAL-RX580-O8G [PCIExp 8GB],https://kakaku.com/item/K0000977924/,AMD RadeonRX580,2304,8.0,256.0,8.0,PCIExpress3.0x16,26100
204,MSI GTX 1060 ARMOR 6G OCV1 [PCIExp 6GB],https://kakaku.com/item/K0000911458/,NVIDIA GeForceGTX1060,1280,6.0,192.0,8.008,PCIExpress3.0x16,29897
205,ASUS STRIX-GTX1060-DC26G [PCIExp 6GB],https://kakaku.com/item/K0001039497/,NVIDIA GeForceGTX1060,1280,6.0,192.0,8.008,PCIExpress3.0,36055
206,GIGABYTE GV-N2060OC-6GD [PCIExp 6GB],https://kakaku.com/item/K0001120840/,NVIDIA GeForceRTX2060,1920,6.0,192.0,14.0,PCIExpress3.0x16,38800
207,PowerColor PowerColor Red Devil Radeon RX 5700 AXRX 5700 8GBD6-3DHE/OC [PCIExp 8GB],https://kakaku.com/item/K0001186028/,AMD RadeonRX5700,2304,8.0,256.0,14.0,PCIExpress4.0,41753
208,ELSA ELSA GeForce RTX 2060 Super S.A.C GD2060-8GERSS [PCIExp 8GB],https://kakaku.com/item/K0001174061/,NVIDIA GeForceRTX2060SUPER,2176,8.0,256.0,14.0,PCIExpress3.0x16,54668
209,ELSA NVIDIA Quadro P2000 EQP2000-5GER [PCIExp 5GB],https://kakaku.com/item/K0000941945/,NVIDIA QuadroP2000,1024,5.0,160.0,,PCIExpress3.0x16,58959
210,ZOTAC ZOTAC GAMING GeForce RTX 2070 SUPER AMP Extreme ZT-T20710B-10P [PCIExp 8GB],https://kakaku.com/item/K0001178060/,NVIDIA GeForceRTX2070SUPER,2560,8.0,256.0,14.0,PCIExpress3.0,68314
211,GIGABYTE GV-N208SGAMINGOC WB-8GD [PCIExp 8GB],https://kakaku.com/item/K0001218165/,NVIDIA GeForceRTX2080SUPER,3072,8.0,256.0,15.5,PCIExpress3.0x16,98880
212,PowerColor PowerColor Red Devil Radeon RX 570 4GB GDDR5 AXRX 570 4GBD5-3DH/OC [PCIExp 4GB],https://kakaku.com/item/K0000960164/,AMD RadeonRX570,2048,4.0,256.0,1.75,PCIExpress3.0x16,16500
213,SAPPHIRE SAPPHIRE PULSE RADEON RX 570 ITX 4G GDDR5 [PCIExp 4GB],https://kakaku.com/item/K0001031606/,AMD RadeonRX570,2048,4.0,256.0,,PCIExpress3.0x16,21285
214,ELSA ELSA GeForce GTX 1650 S.A.C GD1650-4GERS [PCIExp 4GB],https://kakaku.com/item/K0001176227/,NVIDIA GeForceGTX1650,896,4.0,128.0,8.0,PCIExpress3.0x16,21800
215,GIGABYTE GV-N1660OC-6GD [PCIExp 6GB],https://kakaku.com/item/K0001140144/,NVIDIA GeForceGTX1660,1408,6.0,192.0,8.002,PCIExpress3.0x16,28028
216,MSI Radeon RX 590 ARMOR 8G OC [PCIExp 8GB],https://kakaku.com/item/K0001145125/,AMD RadeonRX590,2304,8.0,256.0,8.0,PCIExpressx16,28380
217,SAPPHIRE SAPPHIRE NITRO+ RADEON RX 590 8G GDDR5 OC W/BP (UEFI) AMD 50TH ANNIVERSARY EDITION [PCIExp 8GB],https://kakaku.com/item/K0001152737/,AMD RadeonRX590,2304,8.0,256.0,8.4,PCIExpress3.0x16,34480
218,GIGABYTE GV-N166TIXOC-6GD [PCIExp 6GB],https://kakaku.com/item/K0001133235/,NVIDIA GeForceGTX1660Ti,1536,6.0,192.0,12.0,PCIExpress3.0x16,35756
219,Colorful GeForce RTX 2060 6G V2 [PCIExp 6GB],https://kakaku.com/item/K0001159380/,NVIDIA GeForceRTX2060,1920,6.0,192.0,14.0,PCIExpress,36680
220,玄人志向 RD-RX5700-E8GB [PCIExp 8GB],https://kakaku.com/item/K0001172576/,AMD RadeonRX5700,2304,8.0,256.0,14.0,PCIExpress4.0x16,39800
221,MSI GeForce RTX 2060 SUPER ARMOR OC [PCIExp 8GB],https://kakaku.com/item/K0001195834/,NVIDIA GeForceRTX2060SUPER,2176,8.0,256.0,14.0,PCIExpress3.0x16,50600
222,ASRock ASRock Radeon RX 5700 XT 8G [PCIExp 8GB],https://kakaku.com/item/K0001172579/,AMD RadeonRX5700XT,2560,8.0,256.0,14.0,PCIExpress4.0x16,54348
223,Colorful GeForce RTX 2070 SUPER 8G [PCIExp 8GB],https://kakaku.com/item/K0001184410/,NVIDIA GeForceRTX2070SUPER,2560,8.0,256.0,14.0,PCIExpress3.0x16,58800
224,ASUS TURBO-RTX2070S-8G-EVO [PCIExp 8GB],https://kakaku.com/item/K0001181725/,NVIDIA GeForceRTX2070SUPER,2560,8.0,256.0,14.0,PCIExpress3.0,66800
225,MSI Radeon RX Vega 56 Air Boost 8G OC [PCIExp 8GB],https://kakaku.com/item/K0001021880/,AMD RadeonRXVega56,3584,8.0,2048.0,0.8,PCIExpress3.0x16,100028
226,ZOTAC ZOTAC GAMING GeForce GTX 1650 OC ZT-T16500F-10L [PCIExp 4GB],https://kakaku.com/item/K0001152722/,NVIDIA GeForceGTX1650,896,4.0,128.0,8.0,PCIExpress3.0x16,17578
227,MSI Radeon RX 570 ARMOR 8G OC [PCIExp 8GB],https://kakaku.com/item/K0001031957/,AMD RadeonRX570,2048,8.0,256.0,7.0,PCIExpress3.0x16,19250
228,ASUS RX5700-8G [PCIExp 8GB],https://kakaku.com/item/K0001174636/,AMD RadeonRX5700,2304,8.0,256.0,14.0,PCIExpress4.0,43430
229,MSI GeForce RTX 2060 VENTUS 6G OC [PCIExp 6GB],https://kakaku.com/item/K0001120298/,NVIDIA GeForceRTX2060,1920,6.0,192.0,14.0,PCIExpress3.0x16,46500
230,PowerColor PowerColor Red Dragon Radeon RX 5700XT AXRX 5700XT 8GBD6-3DHR/OC [PCIExp 8GB],https://kakaku.com/item/K0001201223/,AMD RadeonRX5700XT,2560,8.0,256.0,14.0,PCIExpress4.0x16,49970
231,玄人志向 GALAKURO GAMING GG-RTX2080SP-E8GB/DF [PCIExp 8GB],https://kakaku.com/item/K0001176804/,NVIDIA GeForceRTX2080SUPER,3072,8.0,256.0,15.5,PCIExpress3.0x16,83380
232,ZOTAC ZOTAC GAMING GeForce RTX 2080 SUPER AMP Extreme ZT-T20820B-10P [PCIExp 8GB],https://kakaku.com/item/K0001176805/,NVIDIA GeForceRTX2080SUPER,3072,8.0,256.0,15.5,PCIExpress3.0x16,99800
233,MSI GeForce RTX 2080 SEA HAWK X [PCIExp 8GB],https://kakaku.com/item/K0001141308/,NVIDIA GeForceRTX2080,2944,8.0,256.0,,PCIExpress3.0x16,122990
234,ASUS GT710-SL-1GD5-BRK [PCIExp 1GB],https://kakaku.com/item/K0001006893/,NVIDIA GeForceGT710,192,1.0,32.0,5.012,PCIExpress2.0,4386
235,ELSA ELSA GeForce GT 710 LP 2GB GD710-2GERL [PCIExp 2GB],https://kakaku.com/item/K0000857298/,NVIDIA GeForceGT710,192,2.0,64.0,,PCIExpress2.0x8 接続スロット：PCI-Expressx16,6124
236,Apple MJ1K2AM/A,https://kakaku.com/item/K0001162820/,,,,,,Thunderbolt3(USBType-C),7095
237,NVIDIA NVIDIA Quadro P620 NVQP620-2G [PCIExp 2GB],https://kakaku.com/item/K0001113862/,NVIDIA QuadroP620,512,2.0,128.0,,PCIExpress3.0x16,23826
238,GIGABYTE GV-N165SWF2OC-4GD [PCIExp 4GB],https://kakaku.com/item/K0001214540/,NVIDIA GeForceGTX1650SUPER,1280,4.0,128.0,12.0,PCIExpress3.0x16,24178
239,GIGABYTE GV-N1660GAMING OC-6GD [PCIExp 6GB],https://kakaku.com/item/K0001140143/,NVIDIA GeForceGTX1660,1408,6.0,192.0,8.002,PCIExpress3.0x16,30076
240,MSI GeForce RTX 2060 VENTUS XS 6G OC [PCIExp 6GB],https://kakaku.com/item/K0001140150/,NVIDIA GeForceRTX2060,1920,6.0,192.0,14.0,PCIExpress3.0x16,39600
241,HIS HS-57XR8SSBR [PCIExp 8GB],https://kakaku.com/item/K0001176896/,AMD RadeonRX5700XT,2560,8.0,256.0,14.0,PCIExpress4.0x16,51740
242,ASUS TUF 3-RX5700XT-O8G-GAMING [PCIExp 8GB],https://kakaku.com/item/K0001198789/,AMD RadeonRX5700XT,2560,8.0,256.0,14.0,PCIExpress4.0,52770
243,ASUS RX5700XT-8G [PCIExp 8GB],https://kakaku.com/item/K0001174637/,AMD RadeonRX5700XT,2560,8.0,256.0,14.0,PCIExpress4.0,54778
244,玄人志向 GALAKURO GAMING GG-RTX2070SP-E8GB/FAVgaming [PCIExp 8GB],https://kakaku.com/item/K0001205228/,NVIDIA GeForceRTX2070SUPER,2560,8.0,256.0,14.0,PCIExpress3.0x16,73260
245,GIGABYTE GV-N208SGAMING OC-8GC [PCIExp 8GB],https://kakaku.com/item/K0001176802/,NVIDIA GeForceRTX2080SUPER,3072,8.0,256.0,15.5,PCIExpress3.0x16,89800
246,GIGABYTE GV-N208STURBO-8GC [PCIExp 8GB],https://kakaku.com/item/K0001176803/,NVIDIA GeForceRTX2080SUPER,3072,8.0,256.0,15.5,PCIExpress3.0x16,96140
247,ASUS DUAL-RTX2080S-O8G-EVO-V2 [PCIExp 8GB],https://kakaku.com/item/K0001213895/,NVIDIA GeForceRTX2080SUPER,3072,8.0,256.0,15.5,PCIExpress3.0,99764
248,ELSA ELSA GeForce RTX 2080 Super ERAZOR GAMING GD2080-8GERSES [PCIExp 8GB],https://kakaku.com/item/K0001188362/,NVIDIA GeForceRTX2080SUPER,3072,8.0,256.0,15.5,PCIExpress3.0x16,104800
249,IODATA USBグラフィック USB-RGB3/H,https://kakaku.com/item/K0000322853/,,,,,,USB2.0 USB3.0,6290
250,玄人志向 RD-RX580-E8GB/OC/DF [PCIExp 8GB],https://kakaku.com/item/K0001017413/,AMD RadeonRX580,2304,8.0,256.0,8.0,PCIExpress3.0x16,19166
251,Palit Microsystems NE51660S18J9-165F (GeForce GTX1660 6GB STORMX OC) [PCIExp 6GB] ドスパラWeb限定モデル,https://kakaku.com/item/K0001140088/,NVIDIA GeForceGTX1660,1408,6.0,,8.0,PCIExpress3.0x16,24822
252,GIGABYTE GV-N2060WF2OC-6GD [PCIExp 6GB],https://kakaku.com/item/K0001120839/,NVIDIA GeForceRTX2060,1920,6.0,192.0,14.0,PCIExpress3.0x16,40217
253,XFX RX-57XT8OFF6 [PCIExp 8GB],https://kakaku.com/item/K0001181914/,AMD RadeonRX5700XT,2560,8.0,256.0,14.0,PCIExpress4.0x16,47800
254,GIGABYTE GV-N206SWF2OC-8GD [PCIExp 8GB],https://kakaku.com/item/K0001174748/,NVIDIA GeForceRTX2060SUPER,2176,8.0,256.0,14.0,PCIExpress3.0x16,48369
255,HIS HS-57TR8DSBR [PCIExp 8GB],https://kakaku.com/item/K0001182146/,AMD RadeonRX5700XT,2560,8.0,256.0,14.0,PCIExpress4.0x16,48378
256,MSI GeForce RTX 2060 GAMING Z 6G [PCIExp 6GB],https://kakaku.com/item/K0001120297/,NVIDIA GeForceRTX2060,1920,6.0,192.0,14.0,PCIExpress3.0x16,48950
257,MSI GeForce RTX 2070 GAMING Z 8G [PCIExp 8GB],https://kakaku.com/item/K0001098516/,NVIDIA GeForceRTX2070,2304,8.0,256.0,14.0,PCIExpress3.0x16,64980
