,hdd_ssd,rpm0/read1,cache0/write1,PRICE
775,1,540.0,540.0,19500.0
776,1,500.0,450.0,20980.0
777,1,560.0,510.0,21009.0
778,1,430.0,420.0,21640.0
779,1,430.0,420.0,21640.0
780,1,3470.0,2750.0,21670.0
781,1,1050.0,950.0,21980.0
782,1,1400.0,750.0,22270.0
783,1,440.0,430.0,22780.0
784,1,950.0,800.0,22800.0
785,1,570.0,470.0,23117.0
786,1,1800.0,1200.0,23860.0
787,1,570.0,460.0,24800.0
788,1,560.0,460.0,24800.0
789,1,560.0,520.0,30250.0
790,1,550.0,500.0,35090.0
791,1,2450.0,1000.0,37731.0
792,1,520.0,450.0,40788.0
793,1,500.0,500.0,41060.0
794,1,560.0,500.0,45078.0
795,1,570.0,460.0,45980.0
796,1,570.0,460.0,45980.0
797,1,1500.0,1000.0,46590.0
798,1,560.0,510.0,67178.0
799,1,1500.0,1000.0,74480.0
800,1,2800.0,2300.0,76349.0
801,1,550.0,520.0,81989.0
802,1,570.0,450.0,105510.0
803,1,140.0,18.0,140054.0
804,1,560.0,310.0,2590.0
805,1,500.0,450.0,3035.0
806,1,421.6,370.0,3380.0
807,1,560.0,440.0,3459.0
808,1,350.0,350.0,3780.0
809,1,550.0,440.0,3795.0
810,1,555.0,540.0,3980.0
811,1,400.0,90.0,3980.0
812,1,380.0,340.0,3999.0
813,1,500.0,450.0,4054.0
814,1,560.0,300.0,4100.0
815,1,560.0,460.0,4180.0
816,1,350.0,350.0,4280.0
817,1,300.0,200.0,4416.0
818,1,550.0,500.0,4441.0
819,1,530.0,450.0,4480.0
820,1,340.0,320.0,4565.0
821,1,110.0,45.0,4730.0
822,1,570.0,470.0,4730.0
823,1,400.0,380.0,4780.0
824,1,340.0,200.0,4796.0
825,1,400.0,390.0,4967.0
826,1,380.0,340.0,4998.0
827,1,410.0,400.0,5094.0
828,1,410.0,400.0,5094.0
829,1,530.0,460.0,5250.0
830,1,1850.0,950.0,5377.0
831,1,400.0,320.0,5574.0
832,1,560.0,510.0,5590.0
833,1,560.0,520.0,5740.0
834,1,550.0,520.0,5775.0
835,1,520.0,500.0,5779.0
836,1,530.0,470.0,5780.0
837,1,500.0,280.0,5820.0
838,1,400.0,400.0,5900.0
839,1,400.0,400.0,5934.0
840,1,550.0,170.0,5980.0
841,1,2400.0,950.0,5980.0
842,1,560.0,370.0,5990.0
843,1,520.0,450.0,6115.0
844,1,550.0,410.0,6138.0
845,1,540.0,520.0,6217.0
846,1,560.0,450.0,6250.0
847,1,550.0,520.0,6355.0
848,1,555.0,500.0,6379.0
849,1,560.0,510.0,6402.0
850,1,560.0,310.0,6416.0
851,1,520.0,450.0,6460.0
852,1,555.0,540.0,6480.0
853,1,500.0,450.0,6498.0
854,1,490.0,460.0,6854.0
855,1,550.0,500.0,7106.0
856,1,470.0,450.0,7150.0
857,1,1580.0,920.0,7200.0
858,1,560.0,450.0,7280.0
859,1,350.0,300.0,7374.0
860,1,560.0,160.0,7447.0
861,1,1500.0,1300.0,7480.0
862,1,2400.0,1750.0,7480.0
863,1,570.0,490.0,7618.0
864,1,430.0,400.0,7678.0
865,1,530.0,450.0,7678.0
866,1,540.0,190.0,7700.0
867,1,550.0,500.0,7720.0
868,1,415.0,340.0,7770.0
869,1,400.0,400.0,7980.0
870,1,3000.0,1000.0,7980.0
871,1,570.0,470.0,8088.0
872,1,522.0,487.0,8143.0
873,1,550.0,510.0,8143.0
874,1,500.0,280.0,8200.0
875,1,2000.0,1100.0,8250.0
876,1,1700.0,1450.0,8273.0
877,1,520.0,500.0,8310.0
878,1,520.0,460.0,8380.0
879,1,500.0,450.0,8456.0
880,1,530.0,460.0,8480.0
881,1,530.0,460.0,8750.0
882,1,520.0,500.0,8780.0
883,1,421.6,370.0,8880.0
884,1,2000.0,1100.0,8980.0
885,1,400.0,300.0,8980.0
886,1,750.0,700.0,8980.0
887,1,538.0,491.0,9020.0
888,1,770.0,450.0,9069.0
889,1,560.0,510.0,9116.0
890,1,550.0,490.0,9116.0
891,1,1000.0,800.0,9235.0
892,1,550.0,530.0,9246.0
893,1,560.0,520.0,9328.0
894,1,550.0,490.0,9350.0
895,1,560.0,520.0,9360.0
896,1,550.0,520.0,9391.0
897,1,1900.0,950.0,9460.0
898,1,1050.0,950.0,9480.0
899,1,540.0,490.0,9548.0
900,1,560.0,510.0,9570.0
901,1,3200.0,1100.0,9655.0
902,1,3090.0,1040.0,9775.0
903,1,400.0,320.0,9844.0
904,1,530.0,420.0,9878.0
905,1,1500.0,900.0,9900.0
906,1,415.0,340.0,9929.0
907,1,555.0,500.0,9949.0
908,1,550.0,520.0,10104.0
909,1,2000.0,1200.0,10160.0
910,1,560.0,520.0,10160.0
911,1,530.0,500.0,10255.0
912,1,520.0,200.0,10280.0
913,1,560.0,520.0,10280.0
914,1,550.0,400.0,10287.0
915,1,550.0,500.0,10439.0
916,1,500.0,480.0,10450.0
917,1,560.0,310.0,10528.0
918,1,550.0,500.0,10731.0
919,1,400.0,400.0,10780.0
920,1,560.0,510.0,10900.0
921,1,555.0,540.0,10980.0
922,1,400.0,400.0,10980.0
923,1,2500.0,1100.0,11000.0
924,1,560.0,480.0,11070.0
925,1,550.0,340.0,11180.0
926,1,530.0,450.0,11286.0
927,1,570.0,470.0,11384.0
928,1,557.0,507.0,11588.0
929,1,560.0,520.0,11675.0
930,1,550.0,520.0,11705.0
931,1,450.0,450.0,11880.0
932,1,520.0,450.0,11980.0
933,1,430.0,410.0,11990.0
934,1,560.0,500.0,12480.0
935,1,1600.0,700.0,12585.0
936,1,450.0,450.0,12660.0
937,1,400.0,400.0,12780.0
938,1,950.0,550.0,12800.0
939,1,340.0,320.0,12800.0
940,1,520.0,450.0,12830.0
941,1,550.0,500.0,12900.0
942,1,550.0,500.0,12948.0
943,1,950.0,900.0,12980.0
944,1,450.0,245.0,12980.0
945,1,750.0,700.0,12980.0
946,1,540.0,500.0,12980.0
947,1,430.0,400.0,13170.0
948,1,560.0,480.0,13398.0
949,1,2400.0,1950.0,13480.0
950,1,550.0,500.0,13593.0
951,1,3500.0,2350.0,13600.0
952,1,1000.0,900.0,13624.0
953,1,380.0,340.0,13824.0
954,1,530.0,460.0,13950.0
955,1,530.0,460.0,13978.0
956,1,560.0,520.0,13980.0
957,1,3200.0,2000.0,14239.0
958,1,500.0,450.0,14239.0
959,1,560.0,500.0,14480.0
960,1,400.0,400.0,14583.0
961,1,1850.0,570.0,14778.0
962,1,570.0,460.0,14980.0
963,1,560.0,520.0,15080.0
964,1,400.0,320.0,15480.0
965,1,1400.0,750.0,15710.0
966,1,500.0,450.0,15800.0
967,1,570.0,470.0,15980.0
968,1,2200.0,2000.0,16280.0
969,1,430.0,430.0,16296.0
970,1,2650.0,1450.0,17073.0
971,1,500.0,280.0,17130.0
972,1,520.0,400.0,17280.0
973,1,410.0,400.0,17287.0
974,1,3200.0,1700.0,17295.0
975,1,560.0,500.0,17300.0
976,1,550.0,520.0,17315.0
977,1,550.0,520.0,17315.0
978,1,2450.0,1000.0,17337.0
979,1,550.0,520.0,17347.0
980,1,430.0,430.0,17710.0
981,1,550.0,520.0,17880.0
982,1,550.0,500.0,17980.0
983,1,2100.0,1500.0,18077.0
984,1,560.0,510.0,18231.0
985,1,425.0,425.0,18480.0
986,1,360.0,360.0,18864.0
987,1,500.0,500.0,19000.0
988,1,540.0,540.0,19500.0
989,1,850.0,850.0,19530.0
990,1,560.0,500.0,19802.0
991,1,550.0,460.0,19940.0
992,1,535.0,455.0,20405.0
993,1,540.0,520.0,20438.0
994,1,560.0,560.0,21180.0
995,1,410.0,400.0,21219.0
996,1,1600.0,1300.0,21366.0
997,1,80.0,60.0,21430.0
998,1,430.0,420.0,21640.0
999,1,400.0,400.0,21800.0
1000,1,430.0,400.0,21970.0
1001,1,270.0,250.0,22400.0
1002,1,770.0,580.0,22467.0
1003,1,430.0,400.0,22480.0
1004,1,1000.0,950.0,22663.0
1005,1,550.0,500.0,22788.0
1006,1,3400.0,2600.0,22964.0
1007,1,410.0,380.0,23300.0
1008,1,500.0,500.0,23426.0
1009,1,500.0,450.0,23800.0
1010,1,340.0,320.0,23800.0
1011,1,750.0,700.0,23800.0
1012,1,1775.0,560.0,23941.0
1013,1,450.0,450.0,23980.0
1014,1,1500.0,1000.0,24182.0
1015,1,3500.0,2200.0,24217.0
1016,1,560.0,480.0,24482.0
1017,1,550.0,480.0,24598.0
1018,1,80.0,60.0,24689.0
1019,1,500.0,450.0,24800.0
1020,1,570.0,460.0,24980.0
1021,1,570.0,460.0,24980.0
1022,1,560.0,500.0,25223.0
1023,1,3200.0,2100.0,25442.0
1024,1,560.0,310.0,25442.0
1025,1,380.0,340.0,26784.0
1026,1,430.0,400.0,27280.0
1027,1,410.0,380.0,27986.0
1028,1,1000.0,950.0,28331.0
1029,1,400.0,400.0,28780.0
1030,1,850.0,850.0,29390.0
1031,1,500.0,260.0,29480.0
1032,1,560.0,510.0,30300.0
1033,1,2200.0,900.0,30580.0
1034,1,550.0,520.0,31727.0
1035,1,535.0,450.0,31900.0
1036,1,763.0,616.0,32037.0
1037,1,1600.0,1400.0,32800.0
1038,1,550.0,450.0,33690.0
1039,1,2450.0,1000.0,34497.0
1040,1,560.0,525.0,34723.0
1041,1,560.0,460.0,34920.0
1042,1,3150.0,1700.0,35627.0
1043,1,520.0,500.0,35780.0
1044,1,400.0,400.0,36097.0
1045,1,520.0,500.0,36920.0
1046,1,550.0,500.0,37950.0
1047,1,545.0,490.0,37980.0
1048,1,2800.0,2100.0,38072.0
1049,1,540.0,520.0,38500.0
1050,1,450.0,450.0,39578.0
1051,1,560.0,560.0,39654.0
1052,1,560.0,530.0,39949.0
1053,1,119.0,93.0,40770.0
1054,1,3470.0,2750.0,42680.0
1055,1,450.0,450.0,43780.0
1056,1,560.0,510.0,44148.0
1057,1,570.0,460.0,45980.0
1058,1,570.0,460.0,45980.0
1059,1,560.0,510.0,46922.0
1060,1,450.0,450.0,47304.0
1061,1,530.0,510.0,47822.0
1062,1,550.0,510.0,50578.0
1063,1,425.0,425.0,54793.0
1064,1,540.0,520.0,55440.0
1065,1,2500.0,2000.0,55971.0
1066,1,2500.0,2000.0,55971.0
1067,1,560.0,460.0,57684.0
1068,1,2500.0,2000.0,59724.0
1069,1,279.44,251.03,59800.0
1070,1,560.0,530.0,61091.0
1071,1,410.0,400.0,61754.0
1072,1,500.0,490.0,66527.0
1073,1,520.0,500.0,67780.0
1074,1,550.0,500.0,70070.0
1075,1,570.0,470.0,71961.0
1076,1,560.0,560.0,72360.0
1077,1,530.0,510.0,78408.0
1078,1,2500.0,2000.0,91922.0
1079,1,763.0,616.0,94380.0
1080,1,3500.0,3000.0,96149.0
1081,1,425.0,425.0,96309.0
1082,1,264.77,240.7,107800.0
1083,1,450.0,450.0,122346.0
1084,1,500.0,490.0,129694.0
1085,1,80.0,50.0,156744.0
1086,1,410.0,380.0,180902.0
1087,1,2500.0,1200.0,209530.0
1088,1,2400.0,2000.0,235427.0
1089,1,2600.0,2200.0,274800.0
1090,1,500.0,470.0,275517.0
1091,1,270.0,200.0,293500.0
1092,1,150.0,35.0,472958.0
